   25914   49284
   24835   21852   2.0794895603369050e-15
   24836   21852   2.2364446200552521e-29
   24839   21852   5.5136945632929050e-16
   24840   21852   6.6359913135468676e-17
   25061   21852  -1.4770336735470720e-15
   25062   21852   6.0962441550254599e-29
   25065   21852  -9.5586089697977101e-17
   25066   21852  -2.0938047310353221e-16
   25171   21852   2.5797609881103450e-15
   25172   21852   1.1830632103647460e-28
   25173   21852  -8.3575981078811112e-16
   25174   21852   1.4276993307527920e-28
   25189   21852   5.1928802765427029e-16
   25190   21852  -1.7703967440294759e-16
   25193   21852   2.5638030883584430e-15
   25194   21852   4.2543094321909200e-29
   25195   21852   3.9663412391661950e-16
   25196   21852   4.0275639528546852e-16
   25257   21852  -1.5700776612912269e-15
   25258   21852   1.5780395888828480e-28
   25261   21852   2.1351434769137891e-16
   25262   21852  -1.8997168565223330e-16
   25263   21852   2.2482254810656441e-15
   25264   21852   1.5679102807109639e-28
   25267   21852   1.7750941197674669e-16
   25268   21852   3.3123729211618809e-16
   25285   21852   1.0578223998314469e-15
   25286   21852   1.4351630315110219e-28
   25497   21852  -8.4489527826871364e-16
   25498   21852   7.1971400168643383e-29
   25501   21852   1.4094098165438319e-15
   25502   21852   1.2032551865231710e-28
   25505   21852  -2.2851567160672902e-16
   25506   21852   1.3242409767432960e-16
   25541   21852   2.1895543310420050e-15
   25542   21852   1.3413336505504199e-28
   25543   21852   2.9806360112422919e-16
   25544   21852   4.5133224538837937e-16
   25577   21852  -3.2974545102530418e-16
   25578   21852   1.4117056862708719e-28
   25583   21852   3.1354599827256330e-15
   25584   21852   1.3951789203062200e-28
   25585   21852  -3.1662035845380530e-16
   25586   21852   3.1802094926156512e-16
   25589   21852   3.4019769683815389e-15
   25590   21852   5.8963235990014505e-29
   25593   21852  -3.4092559503618362e-16
   25594   21852   1.0747729091850750e-28
   25597   21852   8.6104329139426726e-16
   25598   21852  -5.1826132140374473e-18
   25725   21852  -1.4699431913983540e-15
   25726   21852   7.2197976798803927e-29
   25735   21852  -2.9285707463057321e-16
   25736   21852   6.3008761985228657e-17
   25781   21852  -2.2446542049535530e-15
   25782   21852   1.0577130217376919e-28
   25785   21852  -4.9678111696334192e-16
   25786   21852  -1.6049144604257179e-17
   25787   21852   3.3647026141884360e-15
   25788   21852   5.0433292266323443e-29
   25791   21852   4.1439540546772138e-16
   25792   21852   3.9666491988150301e-16
   25797   21852  -1.6838933551863921e-15
   25798   21852   6.3441456444952315e-29
   25801   21852   3.2111760339028240e-16
   25802   21852   4.7767684852669979e-29
   25803   21852  -1.3138423200038481e-16
   25804   21852  -1.8806919246206071e-16
   25865   21852   1.6688986889153169e-16
   25866   21852   5.4485015535076694e-29
   25867   21852   2.5232270374195042e-15
   25868   21852   3.3373404818941302e-29
   25873   21852   5.1949768435791266e-16
   25874   21852   6.4302792462443535e-17
   25875   21852  -1.0892693809673300e-15
   25876   21852   2.4017122797017659e-29
   25879   21852   7.9401783148364870e-17
   25880   21852  -8.6697154980082202e-17
   25905   21852   2.0482475903111718e-15
   25906   21852   2.1191578938544999e-29
   25907   21852   5.5802527695131616e-16
   25908   21852   1.1302175433890660e-29
   25913   21852   2.3472354071165371e-16
   25914   21852   1.5775021721021871e-16
   21287   21861  -4.7775915997582899e-04
   21288   21861  -3.8595104210197652e-17
   21289   21861  -1.6852144976147791e-04
   21290   21861  -6.5104936096199015e-05
   21293   21861  -2.8892922949045339e-04
   21294   21861  -1.0311595173638340e-16
   21295   21861   5.7774560768870120e-05
   21296   21861   9.1156344916297976e-05
   21301   21861  -8.0962841653683905e-04
   21302   21861  -5.3156672794337179e-17
   21305   21861   1.7552619561796070e-04
   21306   21861  -1.3531071737447219e-04
   21851   21861   5.2114305366416302e-04
   21852   21861  -1.6092337922496200e-16
   21861   21861   1.0967469211799010e-04
   21862   21861   1.3877004715762960e-05
   21865   21861   2.4554533580292752e-04
   21866   21861  -1.0313213173013169e-16
   22429   21861   5.8849165814020011e-05
   22430   21861   1.4304055930590751e-04
   22433   21861   1.5342626091540901e-04
   22434   21861  -5.8027403726526052e-05
   22447   21861   1.8698055180880739e-04
   22448   21861   5.3488996921609507e-05
   22451   21861   4.8905883915616232e-04
   22452   21861  -3.8963695822164957e-17
   22455   21861   1.2436869963376349e-04
   22456   21861  -1.5466399580070391e-05
   22457   21861   2.7936101960998930e-04
   22458   21861  -1.1753715177826820e-16
   22523   21861  -2.5210786194663657e-04
   22524   21861  -2.2468958616553729e-16
   22525   21861   2.7279849346767312e-04
   22526   21861  -2.4060388738489459e-16
   22535   21861  -8.2352474803471713e-05
   22536   21861   7.9896752125691571e-05
   22547   21861   8.7493866045222949e-04
   22548   21861  -1.2653322830230979e-16
   22549   21861   9.7597949397911627e-04
   22550   21861  -4.9159930478973478e-17
   22551   21861   1.0263334890652741e-03
   22552   21861  -5.9306205856839960e-17
   22559   21861   6.2174002057416051e-04
   22560   21861  -9.8283526936898203e-17
   22567   21861   1.8948388990052550e-04
   22568   21861   2.8751735663221550e-05
   22569   21861   2.4828132831474929e-04
   22570   21861   1.7862516294477470e-05
   22767   21861  -6.1796519721566784e-05
   22768   21861   5.2432141870081813e-05
   23289   21861   8.0954048326332105e-04
   23290   21861  -4.9886610899948701e-17
   23293   21861   1.0990126375474681e-04
   23294   21861  -1.5730111642535530e-04
   23577   21861  -2.7791081816376349e-04
   23578   21861  -1.4940549455250479e-16
   23579   21861  -1.1448539124722221e-05
   23580   21861  -1.7075594001017660e-04
   23623   21861  -2.5446684070548040e-04
   23624   21861  -2.2926767281768120e-17
   23629   21861  -6.2597177447422771e-04
   23630   21861  -1.3271001188059920e-17
   23631   21861  -1.8277437006725461e-04
   23632   21861  -1.0955896847757500e-05
   23649   21861   1.0034442853847881e-03
   23650   21861  -4.0340982307544552e-17
   23651   21861   6.5298292963478547e-04
   23652   21861  -5.7880095530676097e-17
   23667   21861   2.0812103197124699e-04
   23668   21861  -7.9796323069152220e-05
   23683   21861  -8.0757927610807098e-04
   23684   21861  -7.8445151444274755e-17
   23685   21861  -1.9067918508885480e-04
   23686   21861  -1.1452773081639690e-04
   23703   21861   5.5531961621704232e-04
   23704   21861  -1.8328696918047429e-16
   23705   21861   3.4562179666994188e-04
   23706   21861  -1.1027375388298929e-16
   23721   21861   1.2486369905208709e-04
   23722   21861   7.3790570660491202e-05
   23753   21861  -1.2475611454585041e-03
   23754   21861  -1.8940016822192830e-16
   23759   21861   1.2271761244295209e-04
   23760   21861  -2.2265488098680680e-16
   23761   21861  -2.3342650063041479e-04
   23762   21861   3.6904974758791449e-05
   23983   21861   3.7079719230960598e-04
   23984   21861  -6.6309588413988621e-18
   23987   21861  -1.5096041898650549e-04
   23988   21861   1.0882839401458380e-04
   24345   21861   8.9960849530814268e-04
   24346   21861  -1.2738707779695571e-16
   24349   21861   2.3976237403718260e-04
   24350   21861   2.4477977343692501e-05
   24361   21861  -9.7232322719283462e-04
   24362   21861  -3.8659398395881578e-17
   24365   21861   5.3663341847892763e-04
   24366   21861  -8.3204908201662432e-17
   24369   21861  -5.9424015351735263e-05
   24370   21861   1.0503290256453820e-04
   24509   21861  -1.2922449025181320e-03
   24510   21861  -1.0284344657851770e-16
   24511   21861   4.7914307881316082e-04
   24512   21861  -1.4090333362709470e-16
   24521   21861  -3.0816126344868322e-04
   24522   21861   3.5564303070774267e-05
   24545   21861  -1.1303866537992571e-03
   24546   21861  -3.5207666396249300e-17
   24549   21861  -1.0554019599672560e-04
   24550   21861  -2.0133013554400451e-04
   24571   21861   1.4436023818968210e-04
   24572   21861  -7.8118145254835909e-17
   24577   21861  -1.0794639865894351e-03
   24578   21861  -6.0314474940943070e-17
   24579   21861  -3.0117168107772837e-04
   24580   21861   7.8051409192538782e-05
   24621   21861  -8.8023515142668547e-04
   24622   21861  -1.7705568457061179e-16
   24629   21861  -1.6471044685875590e-04
   24630   21861  -1.1478463621182339e-04
   24669   21861  -1.1799075672649559e-03
   24670   21861  -1.1176344874598851e-16
   24671   21861  -1.2644097665719849e-04
   24672   21861  -1.7619003044889431e-04
   24681   21861   8.8485180243469148e-05
   24682   21861  -1.2026560967139849e-16
   24687   21861  -1.0586942462550240e-03
   24688   21861  -1.3556223253292690e-16
   24689   21861   1.3286539739242839e-04
   24690   21861  -1.3190607092397849e-04
   24693   21861  -1.2442781020467671e-04
   24694   21861  -1.2666039737598049e-16
   24699   21861  -1.3026039982303710e-03
   24700   21861  -1.0475098268357761e-16
   24701   21861  -2.9513241301814310e-04
   24702   21861   2.5727935541059069e-06
   24825   21861   3.1680798045757300e-05
   24826   21861  -3.8877402522174149e-17
   24835   21861  -1.4172420340098570e-03
   24836   21861  -1.5242121829955191e-17
   24839   21861  -3.7577681787083922e-04
   24840   21861  -4.5226511381760441e-05
   25061   21861   1.0066480965933570e-03
   25062   21861  -4.1547953069258069e-17
   25065   21861   6.5145133099231317e-05
   25066   21861   1.4269983040218759e-04
   25171   21861  -1.7581938278432320e-03
   25172   21861  -8.0629734459831503e-17
   25173   21861   5.6959840375112784e-04
   25174   21861  -9.7302508368581663e-17
   25189   21861  -3.5391224586406197e-04
   25190   21861   1.2065848900468910e-04
   25193   21861  -1.7473179827636120e-03
   25194   21861  -2.8994548796911190e-17
   25195   21861  -2.7031948765649752e-04
   25196   21861  -2.7449202138450619e-04
   25257   21861   1.0700607017624601e-03
   25258   21861  -1.0754870230433220e-16
   25261   21861  -1.4551720488723791e-04
   25262   21861   1.2947208935948319e-04
   25263   21861  -1.5322412357684750e-03
   25264   21861  -1.0685835590440581e-16
   25267   21861  -1.2097863095069340e-04
   25268   21861  -2.2574934857696880e-04
   25285   21861  -7.2094152245487549e-04
   25286   21861  -9.7811184663264309e-17
   25497   21861   5.7582453191295548e-04
   25498   21861  -4.9050928415827202e-17
   25501   21861  -9.6056016498030530e-04
   25502   21861  -8.2005885507053328e-17
   25505   21861   1.5574111138051550e-04
   25506   21861  -9.0251473784499657e-05
   25541   21861  -1.4922548748926220e-03
   25542   21861  -9.1416396958682399e-17
   25543   21861  -2.0314036308658660e-04
   25544   21861  -3.0759809602738821e-04
   25577   21861   2.2473260872773329e-04
   25578   21861  -9.6212487737118841e-17
   25583   21861  -2.1369213715863259e-03
   25584   21861  -9.5086133084607242e-17
   25585   21861   2.1578741696173800e-04
   25586   21861  -2.1674196667579551e-04
   25589   21861  -2.3185616558433712e-03
   25590   21861  -4.0185427279929541e-17
   25593   21861   2.3235225267340169e-04
   25594   21861  -7.3249386434301950e-17
   25597   21861  -5.8682994564706887e-04
   25598   21861   3.5321251104327748e-06
   25725   21861   1.0018156946740460e-03
   25726   21861  -4.9205348005284443e-17
   25735   21861   1.9959194027228800e-04
   25736   21861  -4.2942589229407260e-05
   25781   21861   1.5298072910554801e-03
   25782   21861  -7.2086697760741610e-17
   25785   21861   3.3857302969520479e-04
   25786   21861   1.0938031513546380e-05
   25787   21861  -2.2931579305443240e-03
   25788   21861  -3.4371983912127801e-17
   25791   21861  -2.8242439805000158e-04
   25792   21861  -2.7034047614172158e-04
   25797   21861   1.1476299228804019e-03
   25798   21861  -4.3237485048025461e-17
   25801   21861  -2.1885244055347969e-04
   25802   21861  -3.2555282859689762e-17
   25803   21861   8.9542770374322457e-05
   25804   21861   1.2817547630118381e-04
   25865   21861  -1.1374105537954839e-04
   25866   21861  -3.7133369511833627e-17
   25867   21861  -1.7196640401511410e-03
   25868   21861  -2.2745097176524321e-17
   25873   21861  -3.5405513395486140e-04
   25874   21861  -4.3824514496347103e-05
   25875   21861   7.4237369713781444e-04
   25876   21861  -1.6368476482466781e-17
   25879   21861  -5.4114984176677760e-05
   25880   21861   5.9087025301984580e-05
   25905   21861  -1.3959495812895990e-03
   25906   21861  -1.4442773366882451e-17
   25907   21861  -3.8031298334927332e-04
   25908   21861  -7.7028124623373087e-18
   25913   21861  -1.5997198284288779e-04
   25914   21861  -1.0751207554429160e-04
   21287   21862  -6.0450282448488601e-05
   21288   21862  -4.8833913529849127e-18
   21289   21862  -2.1322813019902151e-05
   21290   21862  -8.2376479731024808e-06
   21293   21862  -3.6557862189823282e-05
   21294   21862  -1.3047135313375171e-17
   21295   21862   7.3101445443605111e-06
   21296   21862   1.1533900883116180e-05
   21301   21862  -1.0244129376912540e-04
   21302   21862  -6.7258488243368119e-18
   21305   21862   2.2209114949781810e-05
   21306   21862  -1.7120699651280951e-05
   21851   21862   6.5939593479820104e-05
   21852   21862  -2.0361438443600640e-17
   21861   21862   1.3877004715762960e-05
   21862   21862   1.7558404419693791e-06
   21865   21862   3.1068551158594013e-05
   21866   21862  -1.3049182548204000e-17
   22429   21862   7.4461130070126318e-06
   22430   21862   1.8098747101090342e-05
   22433   21862   1.9412837229162100e-05
   22434   21862  -7.3421364546907823e-06
   22447   21862   2.3658420635594952e-05
   22448   21862   6.7678973898924693e-06
   22451   21862   6.1880017041254987e-05
   22452   21862  -4.9300287990418240e-18
   22455   21862   1.5736219523227151e-05
   22456   21862  -1.9569446311060621e-06
   22457   21862   3.5347208290838413e-05
   22458   21862  -1.4871832124676900e-17
   22523   21862  -3.1898899568832502e-05
   22524   21862  -2.8429698653245963e-17
   22525   21862   3.4516859880776161e-05
   22526   21862  -3.0443315731208728e-17
   22535   21862  -1.0419957960520870e-05
   22536   21862   1.0109238372236100e-05
   22547   21862   1.1070491908960030e-04
   22548   21862  -1.6010094689509871e-17
   22549   21862   1.2348949223277151e-04
   22550   21862  -6.2201459052137427e-18
   22551   21862   1.2986072167298161e-04
   22552   21862  -7.5039417248966231e-18
   22559   21862   7.8668004722585739e-05
   22560   21862  -1.2435694511162730e-17
   22567   21862   2.3975164943995179e-05
   22568   21862   3.6379219643092919e-06
   22569   21862   3.1414732946348641e-05
   22570   21862   2.2601223497138640e-06
   22767   21862  -7.8190380937778397e-06
   22768   21862   6.6341748122338993e-06
   23289   21862   1.0243016767952610e-04
   23290   21862  -6.3120918905088463e-18
   23293   21862   1.3905672547976681e-05
   23294   21862  -1.9903117959803000e-05
   23577   21862  -3.5163716074726853e-05
   23578   21862  -1.8904094576673251e-17
   23579   21862  -1.4485696595478020e-06
   23580   21862  -2.1605540339393120e-05
   23623   21862  -3.2197378267324253e-05
   23624   21862  -2.9008958360605111e-18
   23629   21862  -7.9203443370218368e-05
   23630   21862  -1.6791635564518251e-18
   23631   21862  -2.3126217601917041e-05
   23632   21862  -1.3862362345014030e-06
   23649   21862   1.2696457871346951e-04
   23650   21862  -5.1042951742964497e-18
   23651   21862   8.2621131811395031e-05
   23652   21862  -7.3234977287549839e-18
   23667   21862   2.6333299746192850e-05
   23668   21862  -1.0096531206487260e-05
   23683   21862  -1.0218201853575910e-04
   23684   21862  -9.9255691126064093e-18
   23685   21862  -2.4126404182919419e-05
   23686   21862  -1.4491053769405329e-05
   23703   21862   7.0263912158596487e-05
   23704   21862  -2.3191076141057450e-17
   23705   21862   4.3731103408062561e-05
   23706   21862  -1.3952803268531939e-17
   23721   21862   1.5798851194488070e-05
   23722   21862   9.3366306962853926e-06
   23753   21862  -1.5785238658436599e-04
   23754   21862  -2.3964571742352501e-17
   23759   21862   1.5527309479437139e-05
   23760   21862  -2.8172249894419681e-17
   23761   21862  -2.9535169759559960e-05
   23762   21862   4.6695413396912222e-06
   23983   21862   4.6916515441286877e-05
   23984   21862  -8.3900711581781825e-19
   23987   21862  -1.9100837264403520e-05
   23988   21862   1.3769923651343140e-05
   24345   21862   1.1382636313490740e-04
   24346   21862  -1.6118131222231620e-17
   24349   21862   3.0336840076077511e-05
   24350   21862   3.0971685488327998e-06
   24361   21862  -1.2302686926610990e-04
   24362   21862  -4.8915264176994991e-18
   24365   21862   6.7899570402774393e-05
   24366   21862  -1.0527815316289340e-17
   24369   21862  -7.5188480162629567e-06
   24370   21862   1.3289684758178449e-05
   24509   21862  -1.6350616773897720e-04
   24510   21862  -1.3012655568889500e-17
   24511   21862   6.0625388007127638e-05
   24512   21862  -1.7828326548720539e-17
   24521   21862  -3.8991267935288702e-05
   24522   21862   4.4999077899850664e-06
   24545   21862  -1.4302644140119490e-04
   24546   21862  -4.4547829875477584e-18
   24549   21862  -1.3353871975984061e-05
   24550   21862  -2.5474055923162829e-05
   24571   21862   1.8265724456939499e-05
   24572   21862  -9.8841934192236118e-18
   24577   21862  -1.3658325857238241e-04
   24578   21862  -7.6315167794935792e-18
   24579   21862  -3.8106884622695440e-05
   24580   21862   9.8757493868463676e-06
   24621   21862  -1.1137507761760821e-04
   24622   21862  -2.2402639317151940e-17
   24629   21862  -2.0840611481593161e-05
   24630   21862  -1.4523559695020370e-05
   24669   21862  -1.4929226204241531e-04
   24670   21862  -1.4141292538386901e-17
   24671   21862  -1.5998422201632089e-05
   24672   21862  -2.2293109159398041e-05
   24681   21862   1.1195921682576950e-05
   24682   21862  -1.5217060566339610e-17
   24687   21862  -1.3395528871899340e-04
   24688   21862  -1.7152523556801531e-17
   24689   21862   1.6811296303370351e-05
   24690   21862  -1.6689913898099371e-05
   24693   21862  -1.5743698711501802e-05
   24694   21862  -1.6026185236936519e-17
   24699   21862  -1.6481689145539410e-04
   24700   21862  -1.3254013780289151e-17
   24701   21862  -3.7342743418155197e-05
   24702   21862   3.2553242314646849e-07
   24825   21862   4.0085326467763471e-06
   24826   21862  -4.9191102132880300e-18
   24835   21862  -1.7932190197693059e-04
   24836   21862  -1.9285670415647932e-18
   24839   21862  -4.7546581375929530e-05
   24840   21862  -5.7224551954702880e-06
   25061   21862   1.2736995302901270e-04
   25062   21862  -5.2570117092475349e-18
   25065   21862   8.2427340507550947e-06
   25066   21862   1.8055635089445659e-05
   25171   21862  -2.2246211563518709e-04
   25172   21862  -1.0201981730899809e-17
   25173   21862   7.2070589689386479e-05
   25174   21862  -1.2311567431014340e-17
   25189   21862  -4.4780083809473943e-05
   25190   21862   1.5266771108083679e-05
   25193   21862  -2.2108600825304441e-04
   25194   21862  -3.6686448132746249e-18
   25195   21862  -3.4203194306086619e-05
   25196   21862  -3.4731139897745681e-05
   25257   21862   1.3539347243879361e-04
   25258   21862  -1.3608005823675299e-17
   25261   21862  -1.8412114038782960e-05
   25262   21862   1.6381945186299899e-05
   25263   21862  -1.9387261038827930e-04
   25264   21862  -1.3520657137644950e-17
   25267   21862  -1.5307278277136280e-05
   25268   21862  -2.8563789095598889e-05
   25285   21862  -9.1219849481160092e-05
   25286   21862  -1.2375929620720910e-17
   25497   21862   7.2858374074225913e-05
   25498   21862  -6.2063540074194776e-18
   25501   21862  -1.2153850338476810e-04
   25502   21862  -1.0376104440552420e-17
   25505   21862   1.9705732428594339e-05
   25506   21862  -1.1419408645019780e-05
   25541   21862  -1.8881318503020819e-04
   25542   21862  -1.1566804950123999e-17
   25543   21862  -2.5703101801112419e-05
   25544   21862  -3.8920011049947571e-05
   25577   21862   2.8435142245445289e-05
   25578   21862  -1.2173648453071689e-17
   25583   21862  -2.7038204874845411e-04
   25584   21862  -1.2031132175864280e-17
   25585   21862   2.7303318066841019e-05
   25586   21862  -2.7424096075218331e-05
   25589   21862  -2.9336477185923159e-04
   25590   21862  -5.0846129868192164e-18
   25593   21862   2.9399246478833258e-05
   25594   21862  -9.2681553177464197e-18
   25597   21862  -7.4250875619823273e-05
   25598   21862   4.4691547218029808e-07
   25725   21862   1.2675851512180061e-04
   25726   21862  -6.2258925292946871e-18
   25735   21862   2.5254124200386011e-05
   25736   21862  -5.4334733176406824e-06
   25781   21862   1.9356464633925511e-04
   25782   21862  -9.1210417412742542e-18
   25785   21862   4.2839231539906247e-05
   25786   21862   1.3839757556041410e-06
   25787   21862  -2.9015046955333982e-04
   25788   21862  -4.3490451044583897e-18
   25791   21862  -3.5734813819855832e-05
   25792   21862  -3.4205849953463482e-05
   25797   21862   1.4520821115803899e-04
   25798   21862  -5.4707861250586502e-18
   25801   21862  -2.7691131754895571e-05
   25802   21862  -4.1191801412206306e-18
   25803   21862   1.1329737268923951e-05
   25804   21862   1.6217886321150019e-05
   25865   21862  -1.4391516688096041e-05
   25866   21862  -4.6984398485797833e-18
   25867   21862  -2.1758698870138839e-04
   25868   21862  -2.8779093397367359e-18
   25873   21862  -4.4798163264921297e-05
   25874   21862  -5.5450622435079953e-06
   25875   21862   9.3931636342838576e-05
   25876   21862  -2.0710833187722029e-18
   25879   21862  -6.8471027920033246e-06
   25880   21862   7.4762090772402299e-06
   25905   21862  -1.7662779396437919e-04
   25906   21862  -1.8274264577401799e-18
   25907   21862  -4.8120536848428051e-05
   25908   21862  -9.7462744412809579e-19
   25913   21862  -2.0241059422464201e-05
   25914   21862  -1.3603371484503779e-05
   21287   21865  -1.0696317546347290e-03
   21288   21865  -8.6408702323473028e-17
   21289   21865  -3.7729448036344842e-04
   21290   21865  -1.4576027602585881e-04
   21293   21865  -6.4686960417623303e-04
   21294   21865  -2.3086129084829692e-16
   21295   21865   1.2934865510811730e-04
   21296   21865   2.0408550861451060e-04
   21301   21865  -1.8126376976764821e-03
   21302   21865  -1.1900989024350189e-16
   21305   21865   3.9297706529100711e-04
   21306   21865  -3.0294058632693310e-04
   21851   21865   1.1667618448900101e-03
   21852   21865  -3.6028352965719050e-16
   21861   21865   2.4554533580292752e-04
   21862   21865   3.1068551158594013e-05
   21865   21865   5.4973951392276170e-04
   21866   21865  -2.3089751544962909e-16
   22429   21865   1.3175453609644031e-04
   22430   21865   3.2024655360255480e-04
   22433   21865   3.4349859598358607e-04
   22434   21865  -1.2991473291279660e-04
   22447   21865   4.1862166645626018e-04
   22448   21865   1.1975391457446339e-04
   22451   21865   1.0949300569615349e-03
   22452   21865  -8.7233924162594207e-17
   22455   21865   2.7844303480781469e-04
   22456   21865  -3.4626970043964212e-05
   22457   21865   6.2544780428092181e-04
   22458   21865  -2.6314821446378548e-16
   22523   21865  -5.6443203463609967e-04
   22524   21865  -5.0304659006549250e-16
   22525   21865   6.1075528357070234e-04
   22526   21865  -5.3867634531269270e-16
   22535   21865  -1.8437495186278860e-04
   22536   21865   1.7887695375666510e-04
   22547   21865   1.9588576273966690e-03
   22548   21865  -2.8328909280450798e-16
   22549   21865   2.1850730369779052e-03
   22550   21865  -1.1006177819511830e-16
   22551   21865   2.2978081483666650e-03
   22552   21865  -1.3277778082703750e-16
   22559   21865   1.3919835030834729e-03
   22560   21865  -2.2004220991706939e-16
   22567   21865   4.2422626839758951e-04
   22568   21865   6.4370863067913749e-05
   22569   21865   5.5586499453361073e-04
   22570   21865   3.9991519256731800e-05
   22767   21865  -1.3835322345979361e-04
   22768   21865   1.1738777318385701e-04
   23289   21865   1.8124408281457161e-03
   23290   21865  -1.1168870765846069e-16
   23293   21865   2.4605259602455617e-04
   23294   21865  -3.5217382158945332e-04
   23577   21865  -6.2220101877171494e-04
   23578   21865  -3.3449669766321238e-16
   23579   21865  -2.5631577618732669e-05
   23580   21865  -3.8229717194041501e-04
   23623   21865  -5.6971343748580291e-04
   23624   21865  -5.1329624568455010e-17
   23629   21865  -1.4014577711425941e-03
   23630   21865  -2.9711799324291913e-17
   23631   21865  -4.0920465065952011e-04
   23632   21865  -2.4528624777088172e-05
   23649   21865   2.2465626231187781e-03
   23650   21865  -9.0317463911085490e-17
   23651   21865   1.4619317331500620e-03
   23652   21865  -1.2958493175522789e-16
   23667   21865   4.6595205964247358e-04
   23668   21865  -1.7865210802483659e-04
   23683   21865  -1.8080499767996550e-03
   23684   21865  -1.7562703556781991e-16
   23685   21865  -4.2690235667952598e-04
   23686   21865  -2.5641056819020332e-04
   23703   21865   1.2432780891262680e-03
   23704   21865  -4.1035228389155521e-16
   23705   21865   7.7379583644357768e-04
   23706   21865  -2.4688654606222018e-16
   23721   21865   2.7955126493864351e-04
   23722   21865   1.6520612095657650e-04
   23753   21865  -2.7931039921838541e-03
   23754   21865  -4.2403882800192369e-16
   23759   21865   2.7474649597211378e-04
   23760   21865  -4.9849118756813364e-16
   23761   21865  -5.2260724307240337e-04
   23762   21865   8.2624753668759834e-05
   23983   21865   8.3015980571428676e-04
   23984   21865  -1.4845731353000060e-17
   23987   21865  -3.3797794237812009e-04
   23988   21865   2.4365060012619799e-04
   24345   21865   2.0140897212089868e-03
   24346   21865  -2.8520073492393551e-16
   24349   21865   5.3679232199285243e-04
   24350   21865   5.4802553356313653e-05
   24361   21865  -2.1768871990376741e-03
   24362   21865  -8.6552647449819547e-17
   24365   21865   1.2014424695327419e-03
   24366   21865  -1.8628342355271310e-16
   24369   21865  -1.3304153877726469e-04
   24370   21865   2.3515305885536431e-04
   24509   21865  -2.8931442833418099e-03
   24510   21865  -2.3025119229954342e-16
   24511   21865   1.0727301432335420e-03
   24512   21865  -3.1546162294210551e-16
   24521   21865  -6.8992726994443476e-04
   24522   21865   7.9623189009872972e-05
   24545   21865  -2.5307677198280220e-03
   24546   21865  -7.8824732498942806e-17
   24549   21865  -2.3628881345609819e-04
   24550   21865  -4.5074825180468848e-04
   24571   21865   3.2320111849269239e-04
   24572   21865  -1.7489491730931580e-16
   24577   21865  -2.4167594360704099e-03
   24578   21865  -1.3503514545742519e-16
   24579   21865  -6.7427863380737632e-04
   24580   21865   1.7474550518414400e-04
   24621   21865  -1.9707156835241562e-03
   24622   21865  -3.9640136374339348e-16
   24629   21865  -3.6876221125538403e-04
   24630   21865  -2.5698574118929158e-04
   24669   21865  -2.6416376852811379e-03
   24670   21865  -2.5022175146207232e-16
   24671   21865  -2.8308255508154029e-04
   24672   21865  -3.9446329281835600e-04
   24681   21865   1.9810516790045549e-04
   24682   21865  -2.6925682618317918e-16
   24687   21865  -2.3702590742598110e-03
   24688   21865  -3.0350369138653829e-16
   24689   21865   2.9746587831051488e-04
   24690   21865  -2.9531808892272490e-04
   24693   21865  -2.7857537459107830e-04
   24694   21865  -2.8357380546059300e-16
   24699   21865  -2.9163367590730360e-03
   24700   21865  -2.3452188214081740e-16
   24701   21865  -6.6075761017779175e-04
   24702   21865   5.7601023991469899e-06
   24825   21865   7.0928598425253222e-05
   24826   21865  -8.7040726288822283e-17
   24835   21865  -3.1729942836820758e-03
   24836   21865  -3.4124845493608372e-17
   24839   21865  -8.4130844727409550e-04
   24840   21865  -1.0125543742107930e-04
   25061   21865   2.2537354802644460e-03
   25062   21865  -9.3019692066605870e-17
   25065   21865   1.4585027114157089e-04
   25066   21865   3.1948371222624490e-04
   25171   21865  -3.9363346778302543e-03
   25172   21865  -1.8051799226699321e-16
   25173   21865   1.2752461723021359e-03
   25174   21865  -2.1784585514155711e-16
   25189   21865  -7.9235692006291716e-04
   25190   21865   2.7013642462070278e-04
   25193   21865  -3.9119852770647346e-03
   25194   21865  -6.4914485587364664e-17
   25195   21865  -6.0520515798924489e-04
   25196   21865  -6.1454684088442654e-04
   25257   21865   2.3957068788587042e-03
   25258   21865  -2.4078556057468588e-16
   25261   21865  -3.2579139498016611e-04
   25262   21865   2.8986876593808247e-04
   25263   21865  -3.4304604052419162e-03
   25264   21865  -2.3923997758451059e-16
   25267   21865  -2.7085317485832068e-04
   25268   21865  -5.0541924060283172e-04
   25285   21865  -1.6140809224703420e-03
   25286   21865  -2.1898470576589680e-16
   25497   21865   1.2891855479294991e-03
   25498   21865  -1.0981773877561691e-16
   25501   21865  -2.1505514509697530e-03
   25502   21865  -1.8359898993819800e-16
   25505   21865   3.4868120214195703e-04
   25506   21865  -2.0205963663233299e-04
   25541   21865  -3.3409368860125642e-03
   25542   21865  -2.0466772648848310e-16
   25543   21865  -4.5480108223657010e-04
   25544   21865  -6.8866642178607937e-04
   25577   21865   5.0314291118823743e-04
   25578   21865  -2.1540546094654339e-16
   25583   21865  -4.7842493617955440e-03
   25584   21865  -2.1288372027836260e-16
   25585   21865   4.8311595625828962e-04
   25586   21865  -4.8525305120291609e-04
   25589   21865  -5.1909149628738011e-03
   25590   21865  -8.9969199322838736e-17
   25593   21865   5.2020216155134846e-04
