   25914   49284
   22767   22559  -1.8800247135000909e-04
   22768   22559   1.0809580452492340e-05
   23289   22559  -2.3776485840806892e-03
   23290   22559  -6.0914013564346159e-18
   23293   22559  -2.7901131999399827e-04
   23294   22559   4.9618341206823346e-04
   23577   22559   2.0629580317093870e-03
   23578   22559   8.3199628283009388e-18
   23579   22559   6.5701068004380976e-04
   23580   22559  -1.8583267963638960e-04
   23623   22559  -1.5453919409286841e-03
   23624   22559  -6.7971124891922850e-18
   23629   22559  -1.0574534632869989e-03
   23630   22559  -1.8385632142897161e-18
   23631   22559  -1.7522535587735291e-04
   23632   22559  -1.3204122446411451e-04
   23649   22559   2.1730245255968542e-03
   23650   22559   1.3148512684011300e-17
   23651   22559   2.8447643477027668e-03
   23652   22559   1.4114222655153380e-18
   23667   22559   6.1975264978011545e-04
   23668   22559   1.3221685993972409e-05
   23683   22559   4.1544618090501810e-04
   23684   22559   1.0399953535376170e-17
   23685   22559  -6.0699637597193409e-04
   23686   22559   8.9676432818225934e-05
   23703   22559  -1.6224974425510059e-03
   23704   22559   2.5257030014484989e-18
   23705   22559  -2.1697408978222448e-03
   23706   22559  -3.8628398845682930e-18
   23721   22559  -8.0746275333221638e-04
   23722   22559  -1.3466834302143689e-04
   23753   22559  -1.3870227104040369e-03
   23754   22559   6.8342551803900569e-18
   23759   22559   3.6925750121217520e-03
   23760   22559  -2.4142749278551831e-19
   23761   22559   9.7042059160034209e-05
   23762   22559   4.1735196184305008e-04
   23983   22559  -3.9302173090876799e-04
   23984   22559   7.7999651515321301e-19
   23987   22559  -6.3316813367917210e-05
   23988   22559  -2.1118662450869391e-05
   24345   22559  -3.3888504748779730e-03
   24346   22559  -2.8971299134262201e-18
   24349   22559  -4.6543520436682310e-04
   24350   22559  -2.8473607497175797e-04
   24361   22559   3.3801715372155441e-03
   24362   22559  -6.5371136508078797e-18
   24365   22559  -1.9922874859605960e-04
   24366   22559  -8.4685335930920262e-18
   24369   22559   3.8928844179644270e-04
   24370   22559  -3.0880404065801968e-04
   24509   22559  -1.5733962904784121e-03
   24510   22559   6.9085405627856014e-18
   24511   22559   2.8703543489469342e-03
   24512   22559   2.5721313654457141e-18
   24521   22559   4.5888072921708919e-05
   24522   22559   2.9780522070563969e-04
   24545   22559   1.0537329571049210e-04
   24546   22559  -7.4285382395544096e-19
   24549   22559  -2.7982203665492729e-04
   24550   22559   4.7042785132710217e-05
   24571   22559  -2.2365937104614078e-03
   24572   22559   1.3742795743175660e-18
   24577   22559  -1.1717498708694899e-03
   24578   22559  -7.7999651515321301e-19
   24579   22559  -1.4306599983320429e-04
   24580   22559  -2.1405680935196580e-04
   24621   22559   2.0776413138991370e-03
   24622   22559  -2.0799907070752351e-18
   24629   22559  -5.5364234852668507e-04
   24630   22559   2.6089476097804031e-04
   24669   22559   1.4769254420892121e-03
   24670   22559   1.3371368831197939e-18
   24671   22559   4.9113173216826852e-04
   24672   22559  -1.0119831776536540e-04
   24681   22559  -2.3487601684689481e-03
   24682   22559  -3.3428422077994840e-18
   24687   22559  -2.9981704847067362e-04
   24688   22559  -6.9828259451811458e-18
   24689   22559  -6.7293406775625485e-04
   24690   22559   7.2599890927811032e-05
   24693   22559  -2.8502164579204789e-03
   24694   22559   2.2285614718663229e-18
   24699   22559  -8.0644472962044958e-04
   24700   22559   6.6856844155989687e-18
   24701   22559   1.0441375642746490e-04
   24702   22559  -3.0524425840784621e-04
   24825   22559  -1.0199852238863851e-03
   24826   22559  -4.9585492749025681e-18
   24835   22559  -3.2511667459888920e-04
   24836   22559   3.0642720238161939e-18
   24839   22559  -4.7786301557364169e-05
   24840   22559  -8.5891459065813380e-05
   25061   22559  -2.7774627129435289e-03
   25062   22559  -3.4914129725905729e-18
   25065   22559  -3.6793122209921082e-04
   25066   22559  -3.7898664178300548e-04
   25171   22559  -1.6987521393193781e-04
   25172   22559   2.9714152958217639e-19
   25173   22559   2.1631893449186651e-03
   25174   22559   3.3985562445961429e-18
   25189   22559   8.0400651167270471e-05
   25190   22559   2.3958644521870510e-04
   25193   22559   2.4510985098789368e-04
   25194   22559  -3.3428422077994840e-18
   25195   22559   1.1122389553736700e-04
   25196   22559  -3.7065440194647767e-05
   25257   22559  -2.9721854274401709e-03
   25258   22559  -7.9485359163232187e-18
   25261   22559  -2.0755733072780149e-04
   25262   22559  -3.6325390564251661e-04
   25263   22559   1.3962899524478560e-03
   25264   22559  -5.1999767676880868e-19
   25267   22559  -3.7801985047838081e-04
   25268   22559   1.4601013846629620e-04
   25285   22559  -1.5741380313988821e-03
   25286   22559  -2.2285614718663229e-19
   25497   22559  -2.7356394180674030e-03
   25498   22559   3.8628398845682930e-18
   25501   22559   3.9138528369790719e-04
   25502   22559  -2.5257030014484989e-18
   25505   22559  -6.3774119452310622e-04
   25506   22559   2.0890102613009051e-05
   25541   22559   1.1059830126041600e-03
   25542   22559  -1.0177097388189539e-17
   25543   22559   3.1449361045064359e-04
   25544   22559  -7.9361796642622639e-05
   25577   22559  -1.9700442178664261e-03
   25578   22559  -1.8571345598886019e-19
   25583   22559  -7.0928291682900669e-04
   25584   22559  -4.3085521789415584e-18
   25585   22559  -3.4799373549217801e-04
   25586   22559  -9.9041525091956342e-05
   25589   22559  -3.0318632658019008e-04
   25590   22559  -1.9685626334819180e-18
   25593   22559   1.1975508204913889e-03
   25594   22559  -2.2564184902646522e-18
   25597   22559   2.6201060409597631e-05
   25598   22559   9.7452262102348019e-05
   25725   22559  -2.3408098179025800e-03
   25726   22559  -9.6570997114207325e-19
   25735   22559  -2.5544693398664138e-04
   25736   22559   2.5108093922544372e-04
   25781   22559  -9.7076212426509302e-04
   25782   22559  -3.3428422077994840e-18
   25785   22559  -3.5500568875958773e-05
   25786   22559   1.9666999589102989e-04
   25787   22559   3.4706821958783871e-04
   25788   22559  -2.8042731854317901e-18
   25791   22559  -8.4969446225243244e-05
   25792   22559   2.8313011500376611e-05
   25797   22559   2.0709920269216731e-04
   25798   22559   9.3599581818385569e-18
   25801   22559   1.5756500692377920e-03
   25802   22559   3.0828433694150798e-18
   25803   22559   1.1492152999457860e-04
   25804   22559  -1.7881056391542239e-04
   25865   22559   1.0602699805778511e-03
   25866   22559  -7.9810357711212685e-18
   25867   22559  -2.2286985206530801e-04
   25868   22559  -1.4299936111142240e-18
   25873   22559   2.3383766183937729e-05
   25874   22559   7.2741539741147650e-05
   25875   22559  -1.1385178336506820e-03
   25876   22559  -7.5399663131477252e-18
   25879   22559  -7.9560576807573985e-05
   25880   22559  -9.8374079255444984e-05
   25905   22559   2.6194097307269610e-04
   25906   22559  -2.9082727207855512e-17
   25907   22559  -3.9079232269205759e-04
   25908   22559  -1.7457064862952861e-18
   25913   22559   6.1526186415388246e-05
   25914   22559  -2.0524061077636948e-05
   21287   22560  -1.5675606706393439e-17
   21288   22560  -4.4721447478163758e-32
   21289   22560  -5.8631919565064820e-18
   21290   22560  -1.9541325159248859e-18
   21293   22560  -1.8445741357691900e-17
   21294   22560  -5.4889003415036222e-32
   21295   22560  -1.0643569322346401e-18
   21296   22560   4.2293937642653850e-18
   21301   22560  -2.3119766929808640e-17
   21302   22560  -2.7444501707518111e-32
   21305   22560   5.7926214770446189e-18
   21306   22560  -3.7986972198676549e-18
   21851   22560   1.5565129479536249e-17
   21852   22560   7.6555715289392625e-32
   21861   22560   6.9307430557848708e-18
   21862   22560   2.3099119199475839e-18
   21865   22560   1.8556218584548369e-17
   21866   22560  -7.3576542406668620e-33
   22429   22560   4.1631790017981797e-18
   22430   22560   3.4695478483671208e-18
   22433   22560   2.0728688376964471e-18
   22434   22560  -2.5467585745548848e-18
   22447   22560  -5.9520123892399373e-18
   22448   22560  -1.9840803430075259e-18
   22451   22560  -1.5916021549050528e-17
   22452   22560   1.4850725430548449e-32
   22455   22560  -7.9203755214917560e-18
   22456   22560   2.6398443440418911e-18
   22457   22560  -2.1236478902447589e-17
   22458   22560  -1.7423647465628269e-32
   22523   22560   2.1052549704475780e-17
   22524   22560  -2.6000054249227679e-32
   22525   22560   1.8372289386575980e-17
   22526   22560   2.3111159332646830e-32
   22535   22560   7.8353387253388963e-18
   22536   22560   1.9543359836213419e-18
   22547   22560   3.4816053890552222e-17
   22548   22560   1.7333369499485120e-32
   22549   22560   3.4599151262168009e-17
   22550   22560   1.7333369499485120e-32
   22551   22560   2.7106260316168659e-17
   22552   22560  -6.7889030539650064e-32
   22559   22560   4.4571229437326458e-18
   22560   22560   4.3333423748712812e-32
   22567   22560   7.1021134739562815e-18
   22568   22560  -5.7435457371212245e-19
   22569   22560   6.1261416487345412e-18
   22570   22560   2.7260750540557910e-18
   22767   22560  -1.8278137847354522e-18
   22768   22560   1.0509383209909290e-19
   23289   22560  -2.3116179409942629e-17
   23290   22560  -5.9222345789907502e-32
   23293   22560  -2.7126278347310642e-18
   23294   22560   4.8240370130397432e-18
   23577   22560   2.0056667875759550e-17
   23578   22560   8.0889057664263906e-32
   23579   22560   6.3876456999693084e-18
   23580   22560  -1.8067184492556591e-18
   23623   22560  -1.5024742346018029e-17
   23624   22560  -6.6083471216787030e-32
   23629   22560  -1.0280864943066750e-17
   23630   22560  -1.7875037296344030e-32
   23631   22560  -1.7035910145645291e-18
   23632   22560  -1.2837425407006211e-18
   23649   22560   2.1126765802240890e-17
   23650   22560   1.2783360005870280e-31
   23651   22560   2.7657612433054969e-17
   23652   22560   1.3722250853759061e-32
   23667   22560   6.0254124760172337e-18
   23668   22560   1.2854501190164941e-19
   23683   22560   4.0390865653046282e-18
   23684   22560   1.0111132208032990e-31
   23685   22560  -5.9013923344678958e-18
   23686   22560   8.7185992234057975e-19
   23703   22560  -1.5774384080683529e-17
   23704   22560   2.4555606790937260e-32
   23705   22560  -2.1094841434080869e-17
   23706   22560  -3.7555633915551099e-32
   23721   22560  -7.8503837774204623e-18
   23722   22560  -1.3092841385249841e-18
   23753   22560  -1.3485031402048660e-17
   23754   22560   6.6444583081359637e-32
   23759   22560   3.5900270139323833e-17
   23760   22560  -2.3472271197219440e-33
   23761   22560   9.4347064779590263e-19
   23762   22560   4.0576151125317333e-18
   23983   22560  -3.8210696502931833e-18
   23984   22560   7.5833491560247412e-33
   23987   22560  -6.1558416465675557e-19
   23988   22560  -2.0532167511250200e-19
   24345   22560  -3.2947373339882108e-17
   24346   22560  -2.8166725436663319e-32
   24349   22560  -4.5250941454860828e-18
   24350   22560  -2.7682855395869830e-18
   24361   22560   3.2862994226233568e-17
   24362   22560  -6.3555688164778783e-32
   24365   22560  -1.9369588622136679e-18
   24366   22560  -8.2333505122554333e-32
   24369   22560   3.7847735460297079e-18
   24370   22560  -3.0022811840909762e-18
   24509   22560  -1.5297008640029911e-17
   24510   22560   6.7166806810504850e-32
   24511   22560   2.7906405742470603e-17
   24512   22560   2.5006996621653021e-32
   24521   22560   4.4613696638643203e-19
   24522   22560   2.8953475114619832e-18
   24545   22560   1.0244693118106350e-18
   24546   22560  -7.2222372914521344e-33
   24549   22560  -2.7205098539285779e-18
   24550   22560   4.5736340868538018e-19
   24571   22560  -2.1744803594752181e-17
   24572   22560   1.3361138989186449e-32
   24577   22560  -1.1392087300011631e-17
   24578   22560  -7.5833491560247412e-33
   24579   22560  -1.3909285593126750e-18
   24580   22560  -2.0811215088848490e-18
   24621   22560   2.0199422943811921e-17
   24622   22560  -2.0222264416065979e-32
   24629   22560  -5.3826692233550534e-18
   24630   22560   2.5364934676477038e-18
   24669   22560   1.4359091466682629e-17
   24670   22560   1.3000027124613839e-32
   24671   22560   4.7749231365522543e-18
   24672   22560  -9.8387898241617666e-19
   24681   22560  -2.2835317972882041e-17
   24682   22560  -3.2500067811534610e-32
   24687   22560  -2.9149070762647060e-18
   24688   22560  -6.7889030539650064e-32
   24689   22560  -6.5424574285146670e-18
   24690   22560   7.0583689913891561e-19
   24693   22560  -2.7710619407592439e-17
   24694   22560   2.1666711874356401e-32
   24699   22560  -7.8404862597963954e-18
   24700   22560   6.5000135623069210e-32
   24701   22560   1.0151403965260749e-18
   24702   22560  -2.9676719631546708e-18
   24825   22560  -9.9165880057774059e-18
   24826   22560  -4.8208433920442997e-32
   24835   22560  -3.1608772757718911e-18
   24836   22560   2.9791728827240049e-32
   24839   22560  -4.6459208797029018e-19
   24840   22560  -8.3506132522723802e-19
   25061   22560  -2.7003286695394070e-17
   25062   22560  -3.3944515269825032e-32
   25065   22560  -3.5771325491539387e-18
   25066   22560  -3.6846165005561270e-18
   25171   22560  -1.6515754047275969e-18
   25172   22560   2.8888949165808541e-33
   25173   22560   2.1031145363371819e-17
   25174   22560   3.3041735608393521e-32
   25189   22560   7.8167812077134332e-19
   25190   22560   2.3293279288399791e-18
   25193   22560   2.3830280591154730e-18
   25194   22560  -3.2500067811534610e-32
   25195   22560   1.0813505162742931e-18
   25196   22560  -3.6036080823073388e-19
   25257   22560  -2.8896436605617577e-17
   25258   22560  -7.7277939018537839e-32
   25261   22560  -2.0179317192106281e-18
   25262   22560  -3.5316583411090922e-18
   25263   22560   1.3575130179115460e-17
   25264   22560  -5.0555661040164941e-33
   25267   22560  -3.6752170790439186e-18
   25268   22560   1.4195523169638120e-18
   25285   22560  -1.5304220057355450e-17
   25286   22560  -2.1666711874356400e-33
   25497   22560  -2.6596668663467680e-17
   25498   22560   3.7555633915551099e-32
   25501   22560   3.8051596425761317e-18
   25502   22560  -2.4555606790937260e-32
   25505   22560  -6.2003022517338316e-18
   25506   22560   2.0309955101339771e-19
   25541   22560   1.0752683098285390e-17
   25542   22560  -9.8944650892894242e-32
   25543   22560   3.0575968085159951e-18
   25544   22560  -7.7157808002799062e-19
   25577   22560  -1.9153333209385220e-17
   25578   22560  -1.8055593228630340e-33
   25583   22560  -6.8958513329530459e-18
   25584   22560  -4.1888976290422380e-32
   25585   22560  -3.3832946033459400e-18
   25586   22560  -9.6291002732231438e-19
   25589   22560  -2.9476641614719329e-18
   25590   22560  -1.9138928822348159e-32
   25593   22560   1.1642931509875100e-17
   25594   22560  -2.1937545772785861e-32
   25597   22560   2.5473420135094688e-19
   25598   22560   9.4745875809634840e-19
   25725   22560  -2.2758022391316880e-17
   25726   22560  -9.3889084788877748e-33
   25735   22560  -2.4835281358612178e-18
   25736   22560   2.4410806863607109e-18
   25781   22560  -9.4380269561851177e-18
   25782   22560  -3.2500067811534610e-32
   25785   22560  -3.4514668180410940e-19
   25786   22560   1.9120819367541338e-18
   25787   22560   3.3742964730777801e-18
   25788   22560  -2.7263945775231808e-32
   25791   22560  -8.2609725274672438e-19
   25792   22560   2.7526719375627632e-19
   25797   22560   2.0134776674490040e-18
   25798   22560   9.1000189872296894e-32
   25801   22560   1.5318920521584229e-17
   25802   22560   2.9972284759526358e-32
   25803   22560   1.1172999757855001e-18
   25804   22560  -1.7384474322811221e-18
   25865   22560   1.0308247929536010e-17
   25866   22560  -7.7593911900038869e-32
   25867   22560  -2.1668044301849602e-18
   25868   22560  -1.3902806786045359e-32
   25873   22560   2.2734366129932258e-19
   25874   22560   7.0721404940587179e-19
   25875   22560  -1.1068995931652460e-17
   25876   22560  -7.3305708508239165e-32
   25879   22560  -7.7351067763174031e-19
   25880   22560  -9.5642092804729206e-19
   25905   22560   2.5466650407905309e-18
   25906   22560  -2.8275058996035111e-31
   25907   22560  -3.7993947061233298e-18
   25908   22560  -1.6972257634912519e-32
   25913   22560   5.9817517740435949e-19
   25914   22560  -1.9954079053895019e-19
   21287   22567  -2.5691470456502591e-03
   21288   22567  -7.3296030461689426e-18
   21289   22567  -9.6094540870276135e-04
   21290   22567  -3.2027173647128382e-04
   21293   22567  -3.0231571129310480e-03
   21294   22567  -8.9960104003446232e-18
   21295   22567  -1.7444233701351499e-04
   21296   22567   6.9317473306613857e-04
   21301   22567  -3.7892045913358089e-03
   21302   22567  -4.4980052001723124e-18
   21305   22567   9.4937928930365577e-04
   21306   22567  -6.2258590193911762e-04
   21851   22567   2.5510404264738541e-03
   21852   22567   1.2547067137322759e-17
   21861   22567   1.1359112523962711e-03
   21862   22567   3.7858205401550499e-04
   21865   22567   3.0412637321073359e-03
   21866   22567  -1.2058796835988269e-18
   22429   22567   6.8232249209343855e-04
   22430   22567   5.6864010250646548e-04
   22433   22567   3.3973197657582581e-04
   22434   22567  -4.1739993802814202e-04
   22447   22567  -9.7550259660780531e-04
   22448   22567  -3.2518002314331609e-04
   22451   22567  -2.6085497363602149e-03
   22452   22567   2.4339534718037669e-18
   22455   22567  -1.2981066540271010e-03
   22456   22567   4.3265619152754118e-04
   22457   22567  -3.4805438828715081e-03
   22458   22567  -2.8556414593199209e-18
   22523   22567   3.4503988834192470e-03
   22524   22567  -4.2612680843737683e-18
   22525   22567   3.0111187326549780e-03
   22526   22567   3.7877938527766833e-18
   22535   22567   1.2841695836667830e-03
   22536   22567   3.2030508372482412e-04
   22547   22567   5.7061626812588018e-03
   22548   22567   2.8408453895825121e-18
   22549   22567   5.6706135151343559e-03
   22550   22567   2.8408453895825121e-18
   22551   22567   4.4425692679255779e-03
   22552   22567  -1.1126644442531510e-17
   22559   22567   7.3049831228033538e-04
   22560   22567   7.1021134739562815e-18
   22567   22567   1.1639979358531449e-03
   22568   22567  -9.4133604130701751e-05
   22569   22567   1.0040414392166450e-03
   22570   22567   4.4678893790387001e-04
   22767   22567  -2.9956878052679332e-04
   22768   22567   1.7224309930111120e-05
   23289   22567  -3.7886166162585072e-03
   23290   22567  -9.7062217477402507e-18
   23293   22567  -4.4458501148191888e-04
   23294   22567   7.9063354116327056e-04
   23577   22567   3.2871792450355191e-03
   23578   22567   1.3257278484718390e-17
   23579   22567   1.0469005370008059e-03
   23580   22567  -2.9611136928651212e-04
   23623   22567  -2.4624739018353210e-03
   23624   22567  -1.0830723047783330e-17
   23629   22567  -1.6849780866495241e-03
   23630   22567  -2.9296218080069661e-18
   23631   22567  -2.7920934124225498e-04
   23632   22567  -2.1039845012642400e-04
   23649   22567   3.4625624999148792e-03
   23650   22567   2.0951234748171030e-17
   23651   22567   4.5329328939556776e-03
   23652   22567   2.2490026000861562e-18
   23667   22567   9.8753247332176064e-04
   23668   22567   2.1067831296475701e-05
   23683   22567   6.6198441379278043e-04
   23684   22567   1.6571598105897991e-17
   23685   22567  -9.6720624377093526e-04
   23686   22567   1.4289311958742791e-04
   23703   22567  -2.5853361223531711e-03
   23704   22567   4.0245309685752258e-18
   23705   22567  -3.4573302688645099e-03
   23706   22567  -6.1551650107621100e-18
   23721   22567  -1.2866353862242841e-03
   23722   22567  -2.1458457968559979e-04
   23753   22567  -2.2101236166472589e-03
   23754   22567   1.0889907326732960e-17
   23759   22567   5.8838598527017104e-03
   23760   22567  -3.8469781317263192e-19
   23761   22567   1.5462972967125819e-04
   23762   22567   6.6502114233926094e-04
   23983   22567  -6.2625262212471112e-04
   23984   22567   1.2428698579423490e-18
   23987   22567  -1.0089091080168180e-04
   23988   22567  -3.3651110601550163e-05
   24345   22567  -5.3998960591152322e-03
   24346   22567  -4.6163737580715828e-18
   24349   22567  -7.4163842413979639e-04
   24350   22567  -4.5370700788540969e-04
   24361   22567   5.3860667793555984e-03
   24362   22567  -1.0416433095135880e-17
   24365   22567  -3.1745706763443418e-04
   24366   22567  -1.3494015600516929e-17
   24369   22567   6.2030388720275842e-04
   24370   22567  -4.9205762678217440e-04
   24509   22567  -2.5070968729261601e-03
   24510   22567   1.1008275884632240e-17
   24511   22567   4.5737087699925533e-03
   24512   22567   4.0985113172622702e-18
   24521   22567   7.3119432671118635e-05
   24522   22567   4.7453177695313658e-04
   24545   22567   1.6790497204322919e-04
   24546   22567  -1.1836855789927139e-18
   24549   22567  -4.4587683174217042e-04
   24550   22567   7.4959385765485445e-05
   24571   22567  -3.5638555470339410e-03
   24572   22567   2.1898183211365202e-18
   24577   22567  -1.8671014129665250e-03
   24578   22567  -1.2428698579423490e-18
   24579   22567  -2.2796565809546921e-04
   24580   22567  -3.4108454469006401e-04
   24621   22567   3.3105760275784720e-03
   24622   22567  -3.3143196211795979e-18
   24629   22567  -8.8219033507998007e-04
   24630   22567   4.1571754259823421e-04
   24669   22567   2.3533773276413830e-03
   24670   22567   2.1306340421868842e-18
   24671   22567   7.8258404279031124e-04
   24672   22567  -1.6125243687830891e-04
   24681   22567  -3.7425849477702301e-03
   24682   22567  -5.3265851054672112e-18
   24687   22567  -4.7773748369663542e-04
   24688   22567  -1.1126644442531510e-17
   24689   22567  -1.0722733409039621e-03
   24690   22567   1.1568284520650000e-04
   24693   22567  -4.5416204500153910e-03
   24694   22567   3.5510567369781408e-18
   24699   22567  -1.2850132366871460e-03
   24700   22567   1.0653170210934419e-17
   24701   22567   1.6637601335018709e-04
   24702   22567  -4.8638536290198281e-04
   24825   22567  -1.6252750694225259e-03
   24826   22567  -7.9011012397763627e-18
   24835   22567  -5.1805066730847935e-04
   24836   22567   4.8827030133449430e-18
   24839   22567  -7.6144127152318359e-05
   24840   22567  -1.3686202880870501e-04
   25061   22567  -4.4256924491492397e-03
   25062   22567  -5.5633222212657537e-18
   25065   22567  -5.8627265232483303e-04
   25066   22567  -6.0388868986468286e-04
   25171   22567  -2.7068426448808089e-04
   25172   22567   4.7347423159708541e-19
   25173   22567   3.4468908278306289e-03
   25174   22567   5.4153615238916640e-18
   25189   22567   1.2811281070289050e-04
   25190   22567   3.8176423272274899e-04
   25193   22567   3.9056539325403789e-04
   25194   22567  -5.3265851054672112e-18
   25195   22567   1.7722749340638849e-04
   25196   22567  -5.9061184882657553e-05
   25257   22567  -4.7359694668062374e-03
   25258   22567  -1.2665435695222030e-17
   25261   22567  -3.3072808037595402e-04
   25262   22567  -5.7881967589846909e-04
   25263   22567   2.2248903182654780e-03
   25264   22567  -8.2857990529489947e-19
   25267   22567  -6.0234817558276605e-04
   25268   22567   2.3265693695836859e-04
   25285   22567  -2.5082787851713369e-03
   25286   22567  -3.5510567369781411e-19
   25497   22567  -4.3590499558155867e-03
   25498   22567   6.1551650107621100e-18
   25501   22567   6.2364505802284698e-04
   25502   22567  -4.0245309685752258e-18
   25505   22567  -1.0161959604206980e-03
   25506   22567   3.3286916495943142e-05
   25541   22567   1.7623065270900280e-03
   25542   22567  -1.6216492432200180e-17
   25543   22567   5.0112355805562701e-04
   25544   22567  -1.2645746872329429e-04
   25577   22567  -3.1391275853570140e-03
   25578   22567  -2.9592139474817838e-19
   25583   22567  -1.1301926879853329e-03
   25584   22567  -6.8653763581577383e-18
   25585   22567  -5.5450366276448503e-04
   25586   22567  -1.5781573869885041e-04
   25589   22567  -4.8310619256134162e-04
   25590   22567  -3.1367667843306910e-18
   25593   22567   1.9082134204798510e-03
   25594   22567  -3.5954449461903684e-18
   25597   22567   4.1749556051309980e-05
   25598   22567   1.5528335935131000e-04
   25725   22567  -3.7299166205571632e-03
   25726   22567  -1.5387912526905269e-18
   25735   22567  -4.0703681155988548e-04
   25736   22567   4.0007990446708778e-04
   25781   22567  -1.5468415051113061e-03
   25782   22567  -5.3265851054672112e-18
   25785   22567  -5.6567671955647851e-05
   25786   22567   3.1337987427622398e-04
   25787   22567   5.5302891794421663e-04
   25788   22567  -4.4684130606974932e-18
   25791   22567  -1.3539286587538690e-04
   25792   22567   4.5114802307137239e-05
   25797   22567   3.2999808541378902e-04
   25798   22567   1.4914438295308189e-17
   25801   22567   2.5106881116459322e-03
   25802   22567   4.9122951528197614e-18
   25803   22567   1.8311941513074969e-04
   25804   22567  -2.8492211933600571e-04
   25865   22567   1.6894660098352901e-03
   25866   22567  -1.2717221939302970e-17
   25867   22567  -3.5512751146283211e-04
   25868   22567  -2.2785947395609730e-18
   25873   22567   3.7260394874301482e-05
   25874   22567   1.1590855267709660e-04
   25875   22567  -1.8141484874407460e-03
   25876   22567  -1.2014408626776041e-17
   25879   22567  -1.2677421100428551e-04
   25880   22567  -1.5675221047033500e-04
   25905   22567   4.1738460835071011e-04
   25906   22567  -4.6341290417564742e-17
   25907   22567  -6.2270021615908446e-04
   25908   22567  -2.7816611106328768e-18
   25913   22567   9.8037672071916169e-05
   25914   22567  -3.2703654927166063e-05
   21287   22568   2.0776932973815470e-04
   21288   22568   5.9275186865133885e-19
   21289   22568   7.7712555931416723e-05
   21290   22568   2.5900675530960661e-05
   21293   22568   2.4448554943955713e-04
   21294   22568   7.2751579336868858e-19
   21295   22568   1.4107315305528530e-05
   21296   22568  -5.6057690401338572e-05
   21301   22568   3.0643652706274592e-04
   21302   22568   3.6375789668434429e-19
   21305   22568  -7.6777193014260147e-05
   21306   22568   5.0349105462577753e-05
   21851   22568  -2.0630503047335580e-04
   21852   22568  -1.0146930802247500e-18
   21861   22568  -9.1862207712858533e-05
   21862   22568  -3.0616285567176168e-05
   21865   22568  -2.4594984870434652e-04
   21866   22568   9.7520620328204139e-20
   22429   22568  -5.5180059501670020e-05
   22430   22568  -4.5986458097068847e-05
   22433   22568  -2.7474443389016791e-05
   22434   22568   3.3755524232714562e-05
   22447   22568   7.8889809362287528e-05
   22448   22568   2.6297613274846300e-05
   22451   22568   2.1095586226946609e-04
   22452   22568  -1.9683609869925871e-19
   22455   22568   1.0497910187448450e-04
   22456   22568  -3.4989311753460883e-05
   22457   22568   2.8147484625015527e-04
   22458   22568   2.3093840151341589e-19
   22523   22568  -2.7903699188842960e-04
   22524   22568   3.4461274422727350e-19
   22525   22568  -2.4351199434261291e-04
   22526   22568  -3.0632243931313202e-19
   22535   22568  -1.0385199793071470e-04
   22536   22568  -2.5903372354612071e-05
   22547   22568  -4.6146272463043952e-04
   22548   22568  -2.2974182948484900e-19
   22549   22568  -4.5858783024440908e-04
   22550   22568  -2.2974182948484900e-19
   22551   22568  -3.5927474088140411e-04
   22552   22568   8.9982216548232521e-19
   22559   22568  -5.9076083237160018e-05
   22560   22568  -5.7435457371212245e-19
   22567   22568  -9.4133604130701751e-05
   22568   22568   7.6126728009538586e-06
   22569   22568  -8.1197772314575630e-05
   22570   22568  -3.6132240200059759e-05
   22767   22568   2.4226408078084431e-05
   22768   22568  -1.3929460890299689e-06
   23289   22568   3.0638897696711370e-04
   23290   22568   7.8495125073990076e-19
   23293   22568   3.5954006604494941e-05
   23294   22568  -6.3939275563894130e-05
   23577   22568  -2.6583726674054192e-04
   23578   22568  -1.0721285375959619e-18
   23579   22568  -8.4663827725796133e-05
   23580   22568   2.3946803990323641e-05
   23623   22568   1.9914257260916291e-04
   23624   22568   8.7589072491098687e-19
   23629   22568   1.3626575725954291e-04
   23630   22568   2.3692126165625052e-19
   23631   22568   2.2579921139489401e-05
   23632   22568   1.7015119875962349e-05
   23649   22568  -2.8002067495583831e-04
   23650   22568  -1.6943459924507619e-18
   23651   22568  -3.6658253201962248e-04
   23652   22568  -1.8187894834217210e-19
   23667   22568  -7.9862676768192867e-05
   23668   22568  -1.7037752646024110e-06
   23683   22568  -5.3535300045863807e-05
   23684   22568  -1.3401606719949530e-18
   23685   22568   7.8218875531891902e-05
   23686   22568  -1.1555900520034090e-05
   23703   22568   2.0907855554573869e-04
   23704   22568  -3.2546759177020281e-19
   23705   22568   2.7959753952643159e-04
   23706   22568   4.9777396388383948e-19
   23721   22568   1.0405140969482770e-04
   23722   22568   1.7353656097226751e-05
   23753   22568   1.7873476850876140e-04
   23754   22568  -8.8067701302525461e-19
   23759   22568  -4.7583326144714952e-04
   23760   22568   3.1110872742739968e-20
   23761   22568  -1.2505051178671571e-05
   23762   22568  -5.3780883129855530e-05
   23983   22568   5.0645636560938957e-05
   23984   22568  -1.0051205039962140e-19
   23987   22568   8.1591425253091454e-06
   23988   22568   2.7213968567762429e-06
   24345   22568   4.3669465582267200e-04
   24346   22568   3.7333047291287959e-19
   24349   22568   5.9976994525272943e-05
   24350   22568   3.6691711004029393e-05
   24361   22568  -4.3557626900581558e-04
   24362   22568   8.4238670811111303e-19
   24365   22568   2.5673050623831580e-05
