   10142    1691
  8407  8406   5.2027487331852168e-02
  8537  8406  -3.6434202301081631e-02
  8135  8407   4.8474206469269927e-02
  8136  8407   6.0763355186428107e-02
  8406  8407   5.2027487331852168e-02
  8407  8407   5.0679132524752402e-01
  8537  8407   5.6156706864944977e-02
  8137  8528  -3.7683846727355932e-02
  8528  8528   4.5418833461284303e-01
  8531  8528   5.0038764715303517e-02
  8880  8528  -3.2452438658535962e-02
  8137  8531   5.6860226644513991e-02
  8528  8531   5.0038764715303517e-02
  8531  8531   5.0076800072586236e-01
  8536  8531   4.4467289852711298e-02
  8797  8531  -6.0188889693637213e-02
  8531  8536   4.4467289852711298e-02
  8536  8536   4.6923671795975841e-01
  8537  8536   4.3702703821823029e-02
  8773  8536   5.2079347669745008e-02
  8797  8536   3.9973812186174407e-02
  8406  8537  -3.6434202301081631e-02
  8407  8537   5.6156706864944977e-02
  8536  8537   4.3702703821823029e-02
  8537  8537   4.7389710338772378e-01
  8773  8537  -4.8601521205213702e-02
  8139  8538   5.4563355820350962e-02
  8393  8538   7.2015609415763016e-02
  8538  8538   5.1312368248309093e-01
  8767  8538  -5.9874285147107888e-02
  8774  8538   3.5778023167287079e-02
  8142  8544   4.9345317272501993e-02
  8544  8544   4.7575357228356963e-01
  8545  8544   4.6843750105981852e-02
  8546  8544  -5.1963927563987100e-02
  8544  8545   4.6843750105981852e-02
  8545  8545   4.7668383907253231e-01
  8546  8545   4.5559712005913543e-02
  8552  8545  -3.6396011384343577e-02
  8544  8546  -5.1963927563987100e-02
  8545  8546   4.5559712005913543e-02
  8546  8546   4.8178558634058549e-01
  8547  8546   5.4835633512147333e-02
  8553  8546  -4.0588024762800823e-02
  8362  8547   5.6615988955876030e-02
  8363  8547   4.3231291751291333e-02
  8546  8547   5.4835633512147333e-02
  8547  8547   4.9267917446790471e-01
  8553  8547   4.9047240544906147e-02
  8545  8552  -3.6396011384343577e-02
  8552  8552   4.7743813084390729e-01
  8554  8552  -4.0988400389731117e-02
  8921  8552   6.1293057394763040e-02
  8546  8553  -4.0588024762800823e-02
  8547  8553   4.9047240544906147e-02
  8553  8553   4.8455944983070182e-01
  8740  8553  -5.5090173825312637e-02
  8922  8553   5.0835317413087937e-02
  8552  8554  -4.0988400389731117e-02
  8554  8554   4.5380835603216779e-01
  8921  8554   4.2389825616483592e-02
  8923  8554   2.4770567562228091e-02
  8224  8555   6.9904952666467138e-02
  8555  8555   4.3619335585001151e-01
  8590  8555  -2.0733691967216548e-03
  8639  8555   6.3392923085634850e-02
  8929  8555  -3.5030286637939491e-03
  8182  8559   9.0118751174618580e-02
  8186  8559  -2.8732026476170552e-02
  8559  8559   5.4056342577705818e-01
  8561  8559  -1.0077762693428589e-01
  8932  8559   2.4048500883760249e-02
  8144  8560  -1.0142697638704370e-01
  8392  8560   1.7247383128921340e-02
  8560  8560   5.2835120501983179e-01
  8561  8560  -9.0163284934599588e-02
  8562  8560   2.2292475565211741e-02
  8559  8561  -1.0077762693428589e-01
  8560  8561  -9.0163284934599588e-02
  8561  8561   5.4764697144439312e-01
  8562  8561   3.5217530258403129e-02
  8932  8561   2.4494555370421941e-02
  8560  8562   2.2292475565211741e-02
  8561  8562   3.5217530258403129e-02
  8562  8562   4.5428528346290259e-01
  8767  8562  -5.1474084883404041e-02
  8926  8562   5.3153940090609253e-02
  8224  8590   7.6718568451708727e-02
  8555  8590  -2.0733691967216548e-03
  8590  8590   4.4937443538779309e-01
  8591  8590  -5.1987758691389677e-02
  8934  8590   2.4212433295913278e-02
  8185  8591   3.7958732590999820e-02
  8186  8591  -3.8283120828853927e-02
  8590  8591  -5.1987758691389677e-02
  8591  8591   4.8855677597731278e-01
  8934  8591   6.9485223449859287e-02
  8245  8639   3.8524087502399898e-02
  8247  8639  -2.3044467989295190e-02
  8555  8639   6.3392923085634850e-02
  8639  8639   5.0236929870735847e-01
  8929  8639   8.1726240173067580e-02
  8246  8651   4.0514426947322907e-02
  8247  8651  -1.9632041589827912e-02
  8651  8651   4.5474078219099973e-01
  8653  8651   4.5189023852251368e-02
  8927  8651  -5.7470553995211622e-02
  8251  8652  -6.0656832736961180e-02
  8363  8652   3.7095243170038983e-02
  8652  8652   4.9263687459871502e-01
  8653  8652   5.2448612399253032e-02
  8739  8652  -5.3227521968638197e-02
  8651  8653   4.5189023852251368e-02
  8652  8653   5.2448612399253032e-02
  8653  8653   4.6734383746294239e-01
  8739  8653   3.8831623911352753e-02
  8927  8653   4.1853620586689157e-02
  8652  8739  -5.3227521968638197e-02
  8653  8739   3.8831623911352753e-02
  8739  8739   4.8620732667460659e-01
  8740  8739   5.1521952848682259e-02
  8955  8739  -5.3626508442045272e-02
  8553  8740  -5.5090173825312637e-02
  8739  8740   5.1521952848682259e-02
  8740  8740   4.7357768552363511e-01
  8922  8740   3.8602303226339361e-02
  8955  8740   3.9343499933916677e-02
  8538  8767  -5.9874285147107888e-02
  8562  8767  -5.1474084883404041e-02
  8767  8767   4.8944701632809973e-01
  8774  8767   4.9063219571543068e-02
  8926  8767   3.9845936933046722e-02
  8536  8773   5.2079347669745008e-02
  8537  8773  -4.8601521205213702e-02
  8773  8773   4.8747089587017989e-01
  8774  8773   4.2136036424954407e-02
  9110  8773  -5.5806329873269167e-02
  8538  8774   3.5778023167287079e-02
  8767  8774   4.9063219571543068e-02
  8773  8774   4.2136036424954407e-02
  8774  8774   4.6267861675193078e-01
  9110  8774   4.6521721701992300e-02
  8796  8796   4.4484788254680219e-01
  8880  8796   4.1502255294933288e-02
  8890  8796  -3.7469321764065769e-02
  8901  8796  -4.0533446362251258e-02
  8531  8797  -6.0188889693637213e-02
  8536  8797   3.9973812186174407e-02
  8797  8797   4.8977272710558611e-01
  8900  8797   4.4797336134600678e-02
  9140  8797   5.5732639546837492e-02
  8811  8811   4.3468604957890788e-01
  8888  8811   5.1521125456485191e-02
  8893  8811   5.5504996874210018e-02
  9158  8811  -2.1103644891975179e-02
  8528  8880  -3.2452438658535962e-02
  8796  8880   4.1502255294933288e-02
  8880  8880   4.9517233129056998e-01
  8901  8880   6.2709384538408297e-02
  8811  8888   5.1521125456485191e-02
  8888  8888   6.5153492816665792e-01
  8889  8888  -9.5006419981459020e-02
  8896  8888   1.1228766332437790e-01
  8888  8889  -9.5006419981459020e-02
  8889  8889   3.7964868282986519e-01
  8896  8889  -4.4814698059331623e-02
  8796  8890  -3.7469321764065769e-02
  8890  8890   5.1318891099936881e-01
  8892  8890   4.6911833910612863e-02
  8904  8890   6.5346530668958985e-02
  8890  8892   4.6911833910612863e-02
  8892  8892   4.4036104331824599e-01
  8893  8892   4.4515317873266048e-02
  8904  8892  -3.2770793019896827e-02
  8811  8893   5.5504996874210018e-02
  8892  8893   4.4515317873266048e-02
  8893  8893   5.3786692405060188e-01
  9158  8893   6.9322009670281765e-02
  8888  8896   1.1228766332437790e-01
  8889  8896  -4.4814698059331623e-02
  8896  8896   3.9737118518693360e-01
  9157  8896  -2.0349583993111070e-02
  9247  8896   1.9478425463088259e-02
  8797  8900   4.4797336134600678e-02
  8900  8900   4.5987836131010812e-01
  8901  8900   3.8981899732293240e-02
  9137  8900   4.2968857703489953e-02
  9140  8900  -4.3920082130375147e-02
  8796  8901  -4.0533446362251258e-02
  8880  8901   6.2709384538408297e-02
  8900  8901   3.8981899732293240e-02
  8901  8901   4.9453931498783399e-01
  9137  8901  -6.2809370361752603e-02
  8890  8904   6.5346530668958985e-02
  8892  8904  -3.2770793019896827e-02
  8904  8904   4.8721751530017537e-01
  9138  8904  -3.2873062199057418e-02
  9253  8904   6.6133424626710610e-02
  8552  8921   6.1293057394763040e-02
  8554  8921   4.2389825616483592e-02
  8921  8921   4.9675955941336419e-01
  8922  8921   5.4066355699023093e-02
  9285  8921  -4.9876547023085110e-02
  8553  8922   5.0835317413087937e-02
  8740  8922   3.8602303226339361e-02
  8921  8922   5.4066355699023093e-02
  8922  8922   4.7301384863914558e-01
  9285  8922   4.0519587556923573e-02
  8554  8923   2.4770567562228091e-02
  8923  8923   4.7940223039301211e-01
  9083  8923   3.7182516226193847e-02
  9287  8923   6.1983610630195467e-02
  8562  8926   5.3153940090609253e-02
  8767  8926   3.9845936933046722e-02
  8926  8926   4.8745966478742497e-01
  9257  8926   4.8563270159144058e-02
  9301  8926  -5.6879534243354041e-02
  8651  8927  -5.7470553995211622e-02
  8653  8927   4.1853620586689157e-02
  8927  8927   4.9561915317066207e-01
  8930  8927  -5.1366357442103390e-02
  9297  8927   5.5837044159542777e-02
  8555  8929  -3.5030286637939491e-03
  8639  8929   8.1726240173067580e-02
  8929  8929   4.6167508585865391e-01
  8930  8929   6.0027319385698247e-02
  9308  8929  -2.2090934644765019e-02
  8927  8930  -5.1366357442103390e-02
  8929  8930   6.0027319385698247e-02
  8930  8930   5.0263952043928395e-01
  9297  8930   3.7374976951316863e-02
  9308  8930   6.3587117038369528e-02
  8559  8932   2.4048500883760249e-02
  8561  8932   2.4494555370421941e-02
  8932  8932   4.5086754663927531e-01
  8933  8932   4.8665043798176537e-02
  9300  8932  -5.9649409385785869e-02
  8932  8933   4.8665043798176537e-02
  8933  8933   5.0389456467763294e-01
  8934  8933   8.5198968319481372e-02
  9300  8933   3.6374900828700207e-02
  9307  8933   4.1806068825853963e-02
  8590  8934   2.4212433295913278e-02
  8591  8934   6.9485223449859287e-02
  8933  8934   8.5198968319481372e-02
  8934  8934   4.9189746114259719e-01
  9307  8934  -2.0155191747422859e-02
  8739  8955  -5.3626508442045272e-02
  8740  8955   3.9343499933916677e-02
  8955  8955   4.7853440910039308e-01
  9295  8955   5.5328503063251787e-02
  9331  8955   4.1278030238086572e-02
  8923  9083   3.7182516226193847e-02
  9083  9083   4.4403796933840300e-01
  9263  9083   2.6616937343538701e-02
  9287  9083  -4.5584214112046537e-02
  8773  9110  -5.5806329873269167e-02
  8774  9110   4.6521721701992300e-02
  9110  9110   4.8780798273583109e-01
  9141  9110  -4.2181532431875390e-02
  9258  9110   5.4399648877782772e-02
  8900  9137   4.2968857703489953e-02
  8901  9137  -6.2809370361752603e-02
  9137  9137   5.0406416263959142e-01
  9138  9137   5.0946013008530397e-02
  9479  9137  -5.7910952785291743e-02
  8904  9138  -3.2873062199057418e-02
  9137  9138   5.0946013008530397e-02
  9138  9138   4.5542239892614561e-01
  9253  9138   4.6058060360314929e-02
  9479  9138   3.5811875189168847e-02
  8797  9140   5.5732639546837492e-02
  8900  9140  -4.3920082130375147e-02
  9140  9140   4.8816384553550352e-01
  9141  9140   4.3030905835471742e-02
  9480  9140   5.6553111142344972e-02
  9110  9141  -4.2181532431875390e-02
  9140  9141   4.3030905835471742e-02
  9141  9141   4.6687066181858539e-01
  9258  9141   4.7853480541037538e-02
  9480  9141  -4.4893032090844220e-02
  8896  9157  -2.0349583993111070e-02
  9157  9157   5.3570001217131302e-01
  9247  9157  -1.6916115173542781e-01
  9494  9157   5.1864113623818001e-02
  8811  9158  -2.1103644891975179e-02
  8893  9158   6.9322009670281765e-02
  9158  9158   4.6771800852781409e-01
  9248  9158   6.6082602671538149e-02
  9254  9158  -1.9244643094453302e-02
  8896  9247   1.9478425463088259e-02
  9157  9247  -1.6916115173542781e-01
  9247  9247   6.1049860213177953e-01
  9248  9247  -5.1916533319604642e-02
  9496  9247   5.6995345078936492e-02
  9158  9248   6.6082602671538149e-02
  9247  9248  -5.1916533319604642e-02
  9248  9248   5.0514323201144284e-01
  9254  9248   6.0707210997107387e-02
  9496  9248   3.5745274930776380e-02
  8904  9253   6.6133424626710610e-02
  9138  9253   4.6058060360314929e-02
  9253  9253   5.1437611585971565e-01
  9254  9253   5.8475916193802421e-02
  9558  9253  -5.3811081155699207e-02
  9158  9254  -1.9244643094453302e-02
  9248  9254   6.0707210997107387e-02
  9253  9254   5.8475916193802421e-02
  9254  9254   4.6184140237317139e-01
  9558  9254   3.2546088987603909e-02
  8926  9257   4.8563270159144058e-02
  9257  9257   4.6871089601774740e-01
  9258  9257   5.1012050051682682e-02
  9301  9257   3.9100217051712932e-02
  9457  9257   4.1055660668822373e-02
  9110  9258   5.4399648877782772e-02
  9141  9258   4.7853480541037538e-02
  9257  9258   5.1012050051682682e-02
  9258  9258   4.9450548386504262e-01
  9457  9258  -5.2368965911669459e-02
  9262  9262   4.6419566620073288e-01
  9263  9262   3.6921331803530147e-02
  9274  9262   4.9470433034199908e-02
  9575  9262  -5.6362355690320123e-02
  9083  9263   2.6616937343538701e-02
  9262  9263   3.6921331803530147e-02
  9263  9263   4.8066834479003689e-01
  9575  9263   5.1318063377893547e-02
  9264  9264   3.6249893371946812e-01
  9269  9264   3.3422789469490143e-02
  9293  9264   6.8742559592523747e-02
  9268  9268   5.3518624658390435e-01
  9269  9268  -3.3008181932789350e-03
  9273  9268   8.0039337975888677e-02
  9581  9268  -1.4198749727977081e-01
  9264  9269   3.3422789469490143e-02
  9268  9269  -3.3008181932789350e-03
  9269  9269   4.2832196832403557e-01
  9293  9269   1.2488181781216820e-01
  9581  9269   2.0637745576471331e-02
  9268  9273   8.0039337975888677e-02
  9273  9273   5.4903222925564710e-01
  9274  9273   2.7298296009553011e-02
  9571  9273  -8.8456605588154200e-02
  9262  9274   4.9470433034199908e-02
  9273  9274   2.7298296009553011e-02
  9274  9274   4.6436449435875832e-01
  9571  9274   3.1579878548138603e-02
  8921  9285  -4.9876547023085110e-02
  8922  9285   4.0519587556923573e-02
  9285  9285   5.1622957603475139e-01
  9288  9285  -5.7789851334169563e-02
  9330  9285   7.6487261232655687e-02
  8923  9287   6.1983610630195467e-02
  9083  9287  -4.5584214112046537e-02
  9287  9287   5.4112381812366117e-01
  9288  9287   5.8075239104951243e-02
  9406  9287   8.2620727785827949e-02
  9285  9288  -5.7789851334169563e-02
  9287  9288   5.8075239104951243e-02
  9288  9288   4.3129905924369599e-01
  9330  9288   1.2816726042060441e-02
  9406  9288  -7.4137186314249936e-03
  9264  9293   6.8742559592523747e-02
  9269  9293   1.2488181781216820e-01
  9293  9293   6.2798795791518680e-01
  9599  9293   3.1818963873841172e-02
  8955  9295   5.5328503063251787e-02
  9295  9295   4.8455011130455622e-01
  9297  9295  -4.3366797400020418e-02
  9325  9295   4.9142929944367808e-02
  9331  9295  -4.7859372897110272e-02
  8927  9297   5.5837044159542777e-02
  8930  9297   3.7374976951316863e-02
  9295  9297  -4.3366797400020418e-02
  9297  9297   4.7742067332216931e-01
  9325  9297   5.1876874456969001e-02
  8932  9300  -5.9649409385785869e-02
  8933  9300   3.6374900828700207e-02
  9300  9300   4.9183144868340878e-01
  9301  9300   6.4788907615883365e-02
  9606  9300  -4.1456718726298088e-02
  8926  9301  -5.6879534243354041e-02
  9257  9301   3.9100217051712932e-02
  9300  9301   6.4788907615883365e-02
  9301  9301   4.8881037025113722e-01
  9606  9301   3.8626531771897232e-02
  8933  9307   4.1806068825853963e-02
  8934  9307  -2.0155191747422859e-02
  9307  9307   4.3175655833215942e-01
  9309  9307   1.0139911542836130e-02
  9607  9307   6.5200852693988537e-02
  8929  9308  -2.2090934644765019e-02
  8930  9308   6.3587117038369528e-02
  9308  9308   4.7715887998044332e-01
  9309  9308   1.6015398711776121e-02
  9602  9308  -8.2572896904059528e-02
  9307  9309   1.0139911542836130e-02
  9308  9309   1.6015398711776121e-02
  9309  9309   4.4118918288583198e-01
  9602  9309   4.8598865996804658e-02
  9607  9309  -7.1953540392475049e-02
  9295  9325   4.9142929944367808e-02
  9297  9325   5.1876874456969001e-02
  9325  9325   4.5273374036507891e-01
  9410  9325   2.9130338042389379e-02
  9603  9325  -3.1092332775930182e-02
  9285  9330   7.6487261232655687e-02
  9288  9330   1.2816726042060441e-02
  9330  9330   4.5788926021147092e-01
  9331  9330   5.5009863346432368e-02
  9414  9330   2.0442832461097901e-02
  8955  9331   4.1278030238086572e-02
  9295  9331  -4.7859372897110272e-02
  9330  9331   5.5009863346432368e-02
  9331  9331   5.0523795391322512e-01
  9414  9331  -7.0586042712808508e-02
  9287  9406   8.2620727785827949e-02
  9288  9406  -7.4137186314249936e-03
  9406  9406   4.6738452865702429e-01
  9574  9406  -5.3501640457367557e-02
  9596  9406   3.0768412661711951e-02
  9325  9410   2.9130338042389379e-02
  9410  9410   5.3290268501713123e-01
  9413  9410   2.3277232994992840e-02
  9603  9410   8.6881992525745660e-02
  9690  9410   9.7714964231404647e-02
  9410  9413   2.3277232994992840e-02
  9413  9413   4.7961970619604388e-01
  9414  9413   7.4314301864874810e-02
  9690  9413  -2.7801296652135911e-02
  9693  9413   5.8572681742991052e-02
  9330  9414   2.0442832461097901e-02
  9331  9414  -7.0586042712808508e-02
  9413  9414   7.4314301864874810e-02
  9414  9414   4.7221633007628577e-01
  9693  9414  -1.3973715454649970e-02
  9257  9457   4.1055660668822373e-02
  9258  9457  -5.2368965911669459e-02
  9457  9457   4.7659299975514879e-01
  9564  9457   5.6489568899954927e-02
  9608  9457   3.7664897324414227e-02
  9137  9479  -5.7910952785291743e-02
  9138  9479   3.5811875189168847e-02
  9479  9479   4.7194999513169361e-01
  9481  9479  -3.8643485488942551e-02
  9560  9479   5.0383259063568872e-02
  9140  9480   5.6553111142344972e-02
  9141  9480  -4.4893032090844220e-02
  9480  9480   4.8685647130294352e-01
  9481  9480  -4.9095563112905978e-02
  9565  9480   4.7498228253031002e-02
  9479  9481  -3.8643485488942551e-02
  9480  9481  -4.9095563112905978e-02
  9481  9481   4.7986065119717403e-01
  9560  9481   5.5504837069219097e-02
  9565  9481   4.7745696269219429e-02
  9157  9494   5.1864113623818001e-02
  9494  9494   5.3954054953204267e-01
  9495  9494   1.0626234720928000e-01
  9544  9494   1.0801752441281251e-02
  9494  9495   1.0626234720928000e-01
  9495  9495   5.8483240643775636e-01
  9496  9495  -9.4943072926968144e-02
  9498  9495   4.9848241128768123e-02
  9544  9495  -3.3592670715724172e-02
  9247  9496   5.6995345078936492e-02
  9248  9496   3.5745274930776380e-02
  9495  9496  -9.4943072926968144e-02
  9496  9496   4.8660814039172362e-01
  9498  9496   4.7379900349944926e-03
  9495  9498   4.9848241128768123e-02
  9496  9498   4.7379900349944926e-03
  9498  9498   4.7484781893239181e-01
  9559  9498  -8.0778893936579360e-02
  9752  9498   4.3364320170949440e-02
  9494  9544   1.0801752441281251e-02
  9495  9544  -3.3592670715724172e-02
  9544  9544   4.2908778406073461e-01
  9784  9544   2.6625408093441251e-02
  9253  9558  -5.3811081155699207e-02
  9254  9558   3.2546088987603909e-02
  9558  9558   4.8868283877213498e-01
  9559  9558  -7.4087477906566279e-02
  9561  9558   3.7790558006794039e-02
  9498  9559  -8.0778893936579360e-02
  9558  9559  -7.4087477906566279e-02
  9559  9559   5.0325235371972754e-01
  9561  9559   3.3736510465005559e-02
  9752  9559   2.2445855462840870e-02
  9479  9560   5.0383259063568872e-02
  9481  9560   5.5504837069219097e-02
  9560  9560   5.3211339272708857e-01
  9561  9560  -6.8756371425681917e-02
  9739  9560   6.5983809737172355e-02
  9558  9561   3.7790558006794039e-02
  9559  9561   3.3736510465005559e-02
  9560  9561  -6.8756371425681917e-02
  9561  9561   4.4506487273242479e-01
  9739  9561   1.2213352646861530e-02
  9457  9564   5.6489568899954927e-02
  9564  9564   4.8972739676630322e-01
  9565  9564   3.9859591648947451e-02
  9608  9564  -5.0422764093744160e-02
  9724  9564   5.3899939089995380e-02
  9480  9565   4.7498228253031002e-02
  9481  9565   4.7745696269219429e-02
  9564  9565   3.9859591648947451e-02
  9565  9565   4.7464007849850720e-01
  9724  9565  -5.0718771976605043e-02
  9273  9571  -8.8456605588154200e-02
  9274  9571   3.1579878548138603e-02
  9571  9571   5.4422771289167005e-01
  9582  9571   9.7649046358733019e-02
  9584  9571  -3.0382732986089449e-02
  9406  9574  -5.3501640457367557e-02
  9574  9574   4.7008485806518191e-01
  9575  9574   3.3172511693132012e-02
  9585  9574  -3.1266968941076383e-02
  9596  9574   6.0700290479408413e-02
  9262  9575  -5.6362355690320123e-02
  9263  9575   5.1318063377893547e-02
  9574  9575   3.3172511693132012e-02
  9575  9575   5.1396140679030045e-01
  9585  9575   8.2033622261501279e-02
  9268  9581  -1.4198749727977081e-01
  9269  9581   2.0637745576471331e-02
  9581  9581   5.6364516246974072e-01
  9582  9581   6.5848206682831215e-02
  9802  9581   3.0709897267071219e-02
  9571  9582   9.7649046358733019e-02
  9581  9582   6.5848206682831215e-02
  9582  9582   5.2683149027752307e-01
  9584  9582   2.0792889919886589e-02
  9802  9582  -4.8579287050730419e-02
  9571  9584  -3.0382732986089449e-02
  9582  9584   2.0792889919886589e-02
  9584  9584   4.4133692777624878e-01
  9585  9584   4.4385045180027352e-02
  9804  9584  -5.2569566439889769e-02
  9574  9585  -3.1266968941076383e-02
  9575  9585   8.2033622261501279e-02
  9584  9585   4.4385045180027352e-02
  9585  9585   4.9596817562969098e-01
  9804  9585   4.7427412365729567e-02
  9406  9596   3.0768412661711951e-02
  9574  9596   6.0700290479408413e-02
  9596  9596   4.8037210780413192e-01
  9692  9596   1.0424901281099149e-02
  9809  9596   8.5537725052089009e-02
  9293  9599   3.1818963873841172e-02
  9599  9599   4.1293259329643739e-01
  9803  9599   2.8337574150870140e-02
  9815  9599  -3.5659385596616619e-02
  9308  9602  -8.2572896904059528e-02
  9309  9602   4.8598865996804658e-02
  9602  9602   4.7836479536936422e-01
  9603  9602   2.7863555224979041e-02
  9819  9602   2.3384029660451871e-02
  9325  9603  -3.1092332775930182e-02
  9410  9603   8.6881992525745660e-02
  9602  9603   2.7863555224979041e-02
  9603  9603   5.3921153092614693e-01
  9819  9603  -9.7510701084997972e-02
  9300  9606  -4.1456718726298088e-02
  9301  9606   3.8626531771897232e-02
  9606  9606   4.9793164105788190e-01
  9609  9606   7.6486598501530653e-02
  9610  9606  -5.0079816483278958e-02
  9307  9607   6.5200852693988537e-02
  9309  9607  -7.1953540392475049e-02
  9607  9607   5.7362419561930800e-01
  9610  9607   6.4423521821169769e-02
  9821  9607  -7.6819620595847030e-02
  9457  9608   3.7664897324414227e-02
  9564  9608  -5.0422764093744160e-02
  9608  9608   5.0042163141057605e-01
  9609  9608   5.7299003952912007e-02
  9759  9608  -6.4861293804464870e-02
  9606  9609   7.6486598501530653e-02
  9608  9609   5.7299003952912007e-02
  9609  9609   4.6907140846770778e-01
  9610  9609   1.9843402475988769e-02
  9759  9609   2.3436144159550570e-02
  9606  9610  -5.0079816483278958e-02
  9607  9610   6.4423521821169769e-02
  9609  9610   1.9843402475988769e-02
  9610  9610   4.3537812679727511e-01
  9821  9610   6.6892130695112486e-03
  9410  9690   9.7714964231404647e-02
  9413  9690  -2.7801296652135911e-02
  9690  9690   5.4606824808314114e-01
  9820  9690  -9.0155005938717697e-02
  9831  9690   3.3966335393346272e-02
  9596  9692   1.0424901281099149e-02
  9692  9692   4.2426006916424319e-01
  9693  9692   1.7996778582908401e-03
  9809  9692  -5.2007808398147483e-02
  9877  9692   6.3039591046954460e-02
  9413  9693   5.8572681742991052e-02
  9414  9693  -1.3973715454649970e-02
  9692  9693   1.7996778582908401e-03
  9693  9693   4.5440281691003381e-01
  9877  9693  -8.4178386943170397e-02
  9564  9724   5.3899939089995380e-02
  9565  9724  -5.0718771976605043e-02
  9724  9724   4.6032452172064592e-01
  9740  9724   4.1307971611700620e-02
  9792  9724  -2.3235089695903380e-02
  9560  9739   6.5983809737172355e-02
  9561  9739   1.2213352646861530e-02
  9739  9739   4.1493773738181261e-01
  9740  9739  -4.0810587447060502e-02
  9793  9739  -5.1882556972421938e-03
  9724  9740   4.1307971611700620e-02
  9739  9740  -4.0810587447060502e-02
  9740  9740   5.8365147813961515e-01
  9792  9740   8.2141385323289545e-02
  9793  9740   1.1854237768842631e-01
  9498  9752   4.3364320170949440e-02
  9559  9752   2.2445855462840870e-02
  9752  9752   4.4040391211984409e-01
  9783  9752   8.3192384437433931e-02
  9921  9752  -5.4984696528898661e-03
  9608  9759  -6.4861293804464870e-02
  9609  9759   2.3436144159550570e-02
  9759  9759   4.6714901048917551e-01
  9790  9759   7.7876756421999704e-02
  9898  9759  -7.5321827085275987e-03
  9752  9783   8.3192384437433931e-02
  9783  9783   5.7419834050210128e-01
  9784  9783  -6.8421816957497258e-02
  9921  9783  -7.2616837346595950e-02
  9942  9783   5.3948855729471168e-02
  9544  9784   2.6625408093441251e-02
  9783  9784  -6.8421816957497258e-02
  9784  9784   4.6589851529936172e-01
  9942  9784   2.3337021212994420e-02
  9759  9790   7.7876756421999704e-02
  9790  9790   4.9590827110741159e-01
  9792  9790  -2.2248685721164521e-02
  9898  9790   6.2437252347177952e-02
  9900  9790   3.8262786470305087e-02
  9724  9792  -2.3235089695903380e-02
  9740  9792   8.2141385323289545e-02
  9790  9792  -2.2248685721164521e-02
  9792  9792   5.0827133251789947e-01
  9900  9792   8.6725126477589468e-02
  9739  9793  -5.1882556972421938e-03
  9740  9793   1.1854237768842631e-01
  9793  9793   5.1257535976426583e-01
  9901  9793   8.6865127362748346e-02
  9920  9793   1.0066169470870070e-02
  9581  9802   3.0709897267071219e-02
  9582  9802  -4.8579287050730419e-02
  9802  9802   4.8911916777909092e-01
  9803  9802   7.3236412665330708e-02
  9953  9802  -4.5708937296561093e-02
  9599  9803   2.8337574150870140e-02
  9802  9803   7.3236412665330708e-02
  9803  9803   5.0326665973377460e-01
  9815  9803   8.2573289067224692e-02
  9953  9803   2.6801892536872911e-02
  9584  9804  -5.2569566439889769e-02
  9585  9804   4.7427412365729567e-02
  9804  9804   5.0278935621055210e-01
  9810  9804  -3.1229066420861741e-02
  9954  9804   8.0847551058449624e-02
  9596  9809   8.5537725052089009e-02
  9692  9809  -5.2007808398147483e-02
  9809  9809   5.2626765419256671e-01
  9810  9809   3.5784049876736411e-02
  9958  9809   6.0241656460870353e-02
  9804  9810  -3.1229066420861741e-02
  9809  9810   3.5784049876736411e-02
  9810  9810   4.4103022370740508e-01
  9954  9810   3.4257118460663268e-02
  9958  9810  -4.8700273335781107e-02
  9599  9815  -3.5659385596616619e-02
  9803  9815   8.2573289067224692e-02
  9815  9815   5.2812649951124047e-01
  9967  9815  -2.6773728511112239e-02
  9602  9819   2.3384029660451871e-02
  9603  9819  -9.7510701084997972e-02
  9819  9819   5.4350510255903972e-01
  9820  9819   9.7957777621162229e-02
  9822  9819   2.7064932010620171e-02
  9690  9820  -9.0155005938717697e-02
  9819  9820   9.7957777621162229e-02
  9820  9820   5.3190178899679696e-01
  9822  9820  -2.3806666579596160e-02
  9831  9820   2.3515810656939220e-02
  9607  9821  -7.6819620595847030e-02
  9610  9821   6.6892130695112486e-03
  9821  9821   4.4762719060264788e-01
  9822  9821   5.5193444779729130e-02
  9833  9821   1.3949656476848650e-02
  9819  9822   2.7064932010620171e-02
  9820  9822  -2.3806666579596160e-02
  9821  9822   5.5193444779729130e-02
  9822  9822   4.7983711871311380e-01
  9833  9822  -7.7899798937606068e-02
  9690  9831   3.3966335393346272e-02
  9820  9831   2.3515810656939220e-02
  9831  9831   4.5232491284477622e-01
  9876  9831   4.5957203534785683e-02
  9976  9831  -5.6755760124090060e-02
  9821  9833   1.3949656476848650e-02
  9822  9833  -7.7899798937606068e-02
  9833  9833   4.7581257643245661e-01
  9897  9833  -2.3440886738480871e-02
  9977  9833   6.7802512683440841e-02
  9831  9876   4.5957203534785683e-02
  9876  9876   4.6645912526250832e-01
  9877  9876   4.8359308908850381e-02
  9878  9876   4.1418544140623917e-02
  9976  9876   4.1779687487736090e-02
  9692  9877   6.3039591046954460e-02
  9693  9877  -8.4178386943170397e-02
  9876  9877   4.8359308908850381e-02
  9877  9877   5.4372054978571727e-01
  9878  9877  -5.4673876994426072e-02
  9876  9878   4.1418544140623917e-02
  9877  9878  -5.4673876994426072e-02
  9878  9878   4.8637000651147128e-01
  9959  9878   3.5889033617346668e-02
