   10142    1994
  1217  1318  -2.4134733101372020e-02
  1316  1318  -3.7284535942035692e-03
  1317  1318  -2.5511025633802281e-02
  1318  1318   1.7545680550153880e-01
  1319  1318   5.8671463232488136e-05
  1437  1318  -5.1928586667012314e-03
  1442  1318  -3.7616171718173291e-03
  1709  1318  -1.0342099455165120e-03
  1837  1318   3.1976638144994890e-03
  1316  1319  -1.1878614721560321e-02
  1318  1319   5.8671463232488136e-05
  1319  1319   1.5966906367871092e-01
  1464  1319   8.4212058065334867e-04
  1709  1319  -3.4057725190832521e-03
  1710  1319   3.6326795665280577e-03
  1835  1319  -3.5348801365540070e-03
  1837  1319  -1.1756904626669141e-02
  1838  1319  -1.0459698758277521e-02
  1309  1408   8.0526507944918661e-03
  1310  1408  -2.7804660810078542e-03
  1408  1408   1.6512012115904998e-01
  1412  1408   1.1613986106774599e-02
  1414  1408   5.4274974591505621e-03
  1709  1408  -1.2045924669030920e-02
  1711  1408   1.7329654145974569e-02
  1828  1408  -1.3510763306077990e-02
  1830  1408   3.6138269266157851e-03
  1951  1408   3.1177580458171279e-02
  1213  1412   2.0374271151303868e-02
  1309  1412   7.9466030006836649e-03
  1408  1412   1.1613986106774599e-02
  1412  1412   3.5432629556660400e-01
  1414  1412   1.2407567947590261e-02
  1705  1412   6.3137449328760004e-02
  1711  1412   2.2398948876776820e-02
  1951  1412   7.2817616867335427e-02
  1953  1412   2.2732458420402460e-02
  1954  1412   2.0594456117204060e-02
  1964  1412   2.0101119871992802e-02
  1408  1414   5.4274974591505621e-03
  1412  1414   1.2407567947590261e-02
  1414  1414   1.7128735205907500e-01
  1711  1414   2.8265307337466392e-03
  1951  1414   1.7207803377188649e-02
  1954  1414  -6.6879125734763828e-04
  1961  1414   3.9275626050738538e-03
  1964  1414   2.5005233489476919e-02
   906  1419   1.9186179239137000e-02
   907  1419   4.9761429536053600e-02
   908  1419   3.0334348523229778e-04
   934  1419   4.2755209717035773e-02
   940  1419   8.1580320415992717e-03
   941  1419   1.3821906918247350e-02
   942  1419   3.0121947838326120e-02
  1038  1419  -1.3733422830951480e-02
  1039  1419  -3.0099616729578321e-03
  1419  1419   3.3319467945490849e-01
  1448  1419   5.5428498713482502e-02
  1449  1419  -5.5938431784444053e-03
  1456  1419   3.4795590299188418e-02
   926  1437  -5.6222431775893892e-03
   927  1437   5.5026936081897003e-03
  1217  1437   4.6135420444308371e-02
  1313  1437   1.5039011596359170e-02
  1314  1437  -1.5244626915428480e-03
  1315  1437   2.5433717840969820e-02
  1316  1437  -3.5013363678934170e-03
  1317  1437   5.1039887337588560e-02
  1318  1437  -5.1928586667012314e-03
  1437  1437   2.8155000466306718e-01
  1442  1437   4.6854266373820855e-02
  1446  1437  -4.0950001358894407e-02
  1834  1437   1.3577751380258490e-02
  1837  1437  -2.0367580061382267e-02
  1974  1437   6.9113956198145711e-03
   928  1439   1.8192047896261870e-02
   939  1439  -1.1720555138163050e-03
   940  1439   1.7944010083209283e-02
   941  1439   6.4599194856047662e-03
  1316  1439   2.5559813450796949e-02
  1439  1439   3.2618936449450203e-01
  1440  1439   7.8457603086620788e-03
  1455  1439   5.9107305631276530e-02
  1456  1439   4.9582243455533387e-02
  1458  1439  -3.4035883044563037e-02
  1975  1439   6.5098439426799701e-03
   939  1440   4.9210638991539169e-03
  1316  1440   4.8412418843531554e-03
  1439  1440   7.8457603086620788e-03
  1440  1440   1.9452767579425120e-01
  1455  1440   2.4296664884247740e-02
  1458  1440  -2.6713159360355378e-04
  1464  1440  -8.5228966645590296e-03
  1975  1440   3.3692236873040689e-02
  1209  1441  -6.1660283136421155e-02
  1210  1441  -3.9423374868664429e-02
  1211  1441   8.0589306004044670e-04
  1237  1441  -1.3076344286277750e-02
  1314  1441  -3.0966610099618343e-02
  1315  1441  -6.3673869003760411e-03
  1441  1441   3.4406897898151562e-01
  1443  1441   2.6981591428908630e-02
  1444  1441  -1.6014083947012970e-02
  1445  1441   9.4219458818082441e-02
  1446  1441  -9.9589150031061096e-03
  1447  1441  -3.9805794163407272e-02
  1597  1441   2.4303283709647419e-02
  1701  1441   3.1415621012944275e-02
   939  1442   1.1672229949307750e-04
   943  1442   2.3511094362500630e-02
  1316  1442  -2.9436936176069701e-02
  1317  1442   4.1575524590017253e-02
  1318  1442  -3.7616171718173291e-03
  1437  1442   4.6854266373820855e-02
  1442  1442   4.6118512440600590e-01
  1444  1442  -8.1152236891585044e-02
  1446  1442  -9.4007988081372534e-02
  1448  1442  -8.6137371576344088e-03
  1455  1442  -2.8443915378948151e-02
  1459  1442   4.4685235743703394e-02
  1834  1442  -1.1958833697188519e-02
  1837  1442  -6.4515506477471743e-02
  1974  1442   5.1916243769664611e-02
   929  1443   1.5156383467681899e-02
   930  1443  -1.6602321619408791e-02
   931  1443  -2.3012452713649920e-03
   932  1443  -4.9583393882221992e-03
   935  1443  -2.7218127242776610e-02
  1037  1443  -2.0832925155229091e-03
  1039  1443  -2.4606664194405780e-03
  1210  1443  -4.2498217590451866e-02
  1314  1443  -1.5470821436804071e-02
  1315  1443   4.1274947526527359e-03
  1441  1443   2.6981591428908630e-02
  1443  1443   3.3824021541998239e-01
  1444  1443  -7.1120299383128624e-02
  1446  1443  -7.3385246220686220e-02
  1447  1443   2.6122000894494929e-02
   934  1444  -1.5510843049853131e-03
   935  1444   2.2287220131757352e-02
   943  1444  -2.7105522709607612e-02
  1037  1444  -5.6157673260811471e-03
  1039  1444  -9.9829261745215479e-03
  1441  1444  -1.6014083947012970e-02
  1442  1444  -8.1152236891585044e-02
  1443  1444  -7.1120299383128624e-02
  1444  1444   2.8471118671093060e-01
  1446  1444   4.3883017165441990e-02
  1447  1444  -1.4896777210296221e-02
  1448  1444  -6.8380200463528896e-03
  1455  1444   1.0652551015415880e-02
  1459  1444  -3.7612735768514871e-02
  1974  1444  -2.0753087656006110e-02
   933  1445  -3.5473451547017179e-03
  1037  1445   4.0500167377469226e-02
  1039  1445  -2.9846290469577177e-02
  1041  1445  -1.7191685372160391e-02
  1046  1445  -9.2025555591602644e-03
  1209  1445  -7.7473609148729613e-03
  1441  1445   9.4219458818082441e-02
  1445  1445   3.2103030070833433e-01
  1447  1445  -5.5291039563170392e-02
  1210  1446   9.1034345364280327e-03
  1313  1446   5.5408149287079107e-03
  1314  1446   8.1901645022300490e-03
  1315  1446  -4.2184131565098683e-02
  1437  1446  -4.0950001358894407e-02
  1441  1446  -9.9589150031061096e-03
  1442  1446  -9.4007988081372534e-02
  1443  1446  -7.3385246220686220e-02
  1444  1446   4.3883017165441990e-02
  1446  1446   3.5204308354747998e-01
  1447  1446  -1.5445960814694281e-02
  1459  1446  -1.9652933332418372e-02
  1834  1446   2.1861064064139010e-02
  1837  1446   1.8870229317003089e-02
  1974  1446  -4.1743398557968131e-02
   935  1447  -3.1551009066405670e-03
  1037  1447  -3.9419340308359486e-03
  1039  1447  -1.2184206656905200e-02
  1041  1447  -6.0669750925704796e-03
  1441  1447  -3.9805794163407272e-02
  1443  1447   2.6122000894494929e-02
  1444  1447  -1.4896777210296221e-02
  1445  1447  -5.5291039563170392e-02
  1446  1447  -1.5445960814694281e-02
  1447  1447   1.9832660437393651e-01
   934  1448   3.5835315085184803e-02
   935  1448  -6.1504930131559372e-03
   943  1448   5.0094362667818235e-02
  1038  1448  -4.7431460720045848e-03
  1039  1448  -1.0230758324751409e-02
  1419  1448   5.5428498713482502e-02
  1442  1448  -8.6137371576344088e-03
  1444  1448  -6.8380200463528896e-03
  1448  1448   3.5547266246828169e-01
  1449  1448   2.0388463786278031e-02
  1455  1448   9.9483924273852220e-02
  1457  1448   2.5166529296890741e-02
  1459  1448  -3.1108979965995175e-02
  1976  1448  -2.8762281734055779e-02
  1419  1449  -5.5938431784444053e-03
  1448  1449   2.0388463786278031e-02
  1449  1449   1.9937805802620609e-01
  1456  1449  -5.2129628698309042e-03
  1457  1449  -4.3364056421486127e-03
   939  1455   1.5951318301092109e-02
   943  1455   3.4841108795194607e-02
  1316  1455   6.4648848278620274e-02
  1317  1455   8.7840692504921967e-03
  1439  1455   5.9107305631276530e-02
  1440  1455   2.4296664884247740e-02
  1442  1455  -2.8443915378948151e-02
  1444  1455   1.0652551015415880e-02
  1448  1455   9.9483924273852220e-02
  1455  1455   4.9972107593857773e-01
  1457  1455   7.5823590904187999e-02
  1458  1455  -1.7676493991679792e-02
  1459  1455  -2.3468477777067179e-02
  1975  1455   6.4335150586402240e-02
  1976  1455  -5.2815388719099736e-02
   940  1456   5.8922688561476463e-02
   941  1456  -2.4792639037490311e-03
   942  1456   8.7272113105797845e-03
  1419  1456   3.4795590299188418e-02
  1439  1456   4.9582243455533387e-02
  1449  1456  -5.2129628698309042e-03
  1456  1456   3.8411742589530978e-01
  1457  1456   5.5082428708568651e-02
  1458  1456  -2.7784097707014919e-02
  1448  1457   2.5166529296890741e-02
  1449  1457  -4.3364056421486127e-03
  1455  1457   7.5823590904187999e-02
  1456  1457   5.5082428708568651e-02
  1457  1457   2.8677443243776091e-01
  1458  1457  -1.4462727989175080e-02
  1459  1457  -1.2821740054689940e-02
  1975  1457   2.2363340841752212e-02
  1976  1457  -3.7225627779711168e-02
  1439  1458  -3.4035883044563037e-02
  1440  1458  -2.6713159360355378e-04
  1455  1458  -1.7676493991679792e-02
  1456  1458  -2.7784097707014919e-02
  1457  1458  -1.4462727989175080e-02
  1458  1458   2.3262637728669391e-01
  1975  1458   2.2419120397440128e-03
  1976  1458   3.5843948957370261e-03
   943  1459   2.0388138577814678e-03
  1442  1459   4.4685235743703394e-02
  1444  1459  -3.7612735768514871e-02
  1446  1459  -1.9652933332418372e-02
  1448  1459  -3.1108979965995175e-02
  1455  1459  -2.3468477777067179e-02
  1457  1459  -1.2821740054689940e-02
  1459  1459   2.0336098076376369e-01
  1974  1459  -1.4108336381708541e-02
  1976  1459  -2.5129837461341890e-02
  1316  1464  -1.8195443276844119e-02
  1319  1464   8.4212058065334867e-04
  1440  1464  -8.5228966645590296e-03
  1464  1464   3.2432574234167094e-01
  1710  1464   2.2391889510113609e-02
  1838  1464   6.4469035893151033e-02
  1975  1464  -7.3233567725607268e-02
  1052  1597  -2.9142652196044640e-02
  1204  1597  -6.1341587162646836e-02
  1209  1597  -8.5648223845320906e-02
  1211  1597   1.1785251363682961e-02
  1220  1597   2.6585493027640829e-02
  1222  1597   3.2812790378462511e-03
  1441  1597   2.4303283709647419e-02
  1597  1597   3.9881747213533081e-01
  1641  1597   4.0030956333458496e-02
  1701  1597   9.8186060767478489e-02
  1606  1606   3.5596168436932019e-01
  1616  1606  -5.1656467266114024e-02
  1089  1615   3.1144195063783973e-03
  1204  1615  -9.0346224682701873e-04
  1214  1615   1.0799735699873511e-02
  1237  1615  -1.9787190789091139e-02
  1312  1615   8.6709088409668415e-04
  1615  1615   1.8929364983322899e-01
  1700  1615   1.5452069951035039e-02
  1702  1615  -2.3580212605590248e-02
  1606  1616  -5.1656467266114024e-02
  1616  1616   2.9600114732038979e-01
  1620  1616   1.6970325079473159e-02
  1616  1620   1.6970325079473159e-02
  1620  1620   3.2860611283078944e-01
  1630  1630   2.9978289979208639e-01
  2124  1630  -9.5718628012204376e-03
  2134  1630  -1.1805551212020130e-02
  2135  1630  -2.3926609897672131e-03
  2136  1630   2.9670729401945279e-02
  1220  1641   1.3573394637263178e-01
  1222  1641  -9.8868005409920856e-03
  1597  1641   4.0030956333458496e-02
  1641  1641   4.5769609617783791e-01
  1642  1641   4.8763461335428339e-02
  1701  1641   2.0826700771675869e-02
  1703  1641   2.9350454957119642e-02
  2137  1641   4.2438547972757716e-04
  1220  1642   5.4292278213068770e-02
  1222  1642  -1.1423260745579572e-03
  1641  1642   4.8763461335428339e-02
  1642  1642   2.4008318960546010e-01
  1700  1642   5.1269590331520495e-02
  1703  1642   2.4964915757537679e-02
  2123  1642  -1.0304628998137640e-02
  1204  1700  -1.0870162618172660e-01
  1220  1700   3.3413608225012811e-02
  1615  1700   1.5452069951035039e-02
  1642  1700   5.1269590331520495e-02
  1700  1700   6.8424824182848809e-01
  1702  1700  -9.8777489351137629e-02
  1703  1700   1.1795284558951691e-01
  2123  1700  -4.0473190510883737e-02
  2185  1700   5.6197776436181903e-04
  1209  1701  -2.1259784815156980e-02
  1210  1701   6.3531125422417022e-03
  1211  1701   5.1993097642127388e-02
  1237  1701  -3.8725955069636206e-02
  1312  1701  -2.3633811002231201e-03
  1314  1701   2.3737429474116799e-02
  1441  1701   3.1415621012944275e-02
  1597  1701   9.8186060767478489e-02
  1641  1701   2.0826700771675869e-02
  1701  1701   4.2468973724040521e-01
  1702  1701  -4.4026975983019086e-02
  1703  1701   3.0319292132302840e-02
  1723  1701   2.3785768303559541e-02
  2137  1701   3.8083888857105182e-02
  2185  1701  -5.7854642580963851e-03
  1214  1702   5.0108603353651582e-03
  1237  1702   3.2447736527528824e-02
  1312  1702  -2.6371284791418169e-02
  1314  1702  -3.1595907309148142e-03
  1615  1702  -2.3580212605590248e-02
  1700  1702  -9.8777489351137629e-02
  1701  1702  -4.4026975983019086e-02
  1702  1702   3.7843030788986748e-01
  1703  1702  -4.1584327153736410e-02
  1723  1702   1.8208111401543110e-02
  2123  1702   1.4461865389868711e-02
  2137  1702  -6.2967943661308701e-03
  2185  1702   3.4207992743332055e-02
  1641  1703   2.9350454957119642e-02
  1642  1703   2.4964915757537679e-02
  1700  1703   1.1795284558951691e-01
  1701  1703   3.0319292132302840e-02
  1702  1703  -4.1584327153736410e-02
  1703  1703   3.5759278480400430e-01
  1723  1703   5.1133010803448495e-04
  2123  1703  -4.2742065788837637e-02
  2137  1703  -9.2449717429052870e-03
  2185  1703   1.1891414091638141e-02
  1213  1705   6.9485403651401503e-02
  1273  1705   5.1768225591668743e-02
  1307  1705  -6.1289856242926918e-02
  1308  1705  -1.1919260843190140e-02
  1309  1705   1.1374876031932310e-02
  1312  1705   9.7329102127696222e-03
  1412  1705   6.3137449328760004e-02
  1705  1705   5.2523460496657881e-01
  1706  1705  -2.6253387995142631e-02
  1779  1705   7.9955386091963218e-02
  1950  1705   9.7347801503257309e-02
  1953  1705   5.8202483166611335e-02
  2187  1705   5.9391767637951183e-03
  1214  1706   1.5067927494149270e-02
  1215  1706   5.3869976310184559e-02
  1216  1706   2.5523602446838258e-03
  1273  1706  -1.4335688478784969e-02
  1307  1706   7.6110443308033014e-03
  1312  1706   4.0580487263361581e-02
  1705  1706  -2.6253387995142631e-02
  1706  1706   2.9823962724490533e-01
  1779  1706  -1.3137131473554929e-02
  1950  1706  -1.0815311757318620e-02
  2187  1706  -4.1564775218146104e-02
  1217  1709   1.2608910534076560e-02
  1309  1709  -3.1905810818521889e-02
  1310  1709   1.1674581270191000e-02
  1316  1709   4.3590885461921976e-02
  1318  1709  -1.0342099455165120e-03
  1319  1709  -3.4057725190832521e-03
  1408  1709  -1.2045924669030920e-02
  1709  1709   4.3725092816395528e-01
  1710  1709  -1.2634870570398131e-02
  1711  1709  -1.1888341199155881e-02
  1828  1709   7.7180684959615151e-02
  1830  1709   3.5978754831727709e-02
  1835  1709   4.5709280032283202e-02
  1837  1709   9.5133623206591716e-02
  1838  1709  -3.1253918287950599e-03
  1951  1709  -6.4476635042171725e-03
  2190  1709   4.3952917174008680e-04
  1319  1710   3.6326795665280577e-03
  1464  1710   2.2391889510113609e-02
  1709  1710  -1.2634870570398131e-02
  1710  1710   3.0596094656217493e-01
  1711  1710  -2.1964675111394702e-02
  1830  1710  -7.7227899563248933e-03
  1831  1710   2.8690595953598770e-03
  1832  1710   2.7143837627571651e-02
  1835  1710   1.5477735272503779e-02
  1837  1710  -6.6602719653490678e-03
  1838  1710   5.6867459354220981e-02
  1961  1710  -2.5127762840880991e-02
  2190  1710  -5.5084618397866908e-02
  1408  1711   1.7329654145974569e-02
  1412  1711   2.2398948876776820e-02
  1414  1711   2.8265307337466392e-03
  1709  1711  -1.1888341199155881e-02
  1710  1711  -2.1964675111394702e-02
  1711  1711   2.3188960551299201e-01
  1828  1711  -1.0061490430832961e-02
  1830  1711   1.6347288555435779e-02
  1831  1711  -6.3709257564239386e-03
  1835  1711  -7.2832607845848066e-03
  1951  1711   5.5640748866516210e-02
  1961  1711   2.4247022987959221e-02
  2190  1711   4.2449106873052131e-02
  1237  1723  -5.5229718311379352e-03
  1312  1723  -3.6444855320204680e-02
  1313  1723   2.7001141524740467e-04
  1314  1723   1.3815937359144810e-02
  1701  1723   2.3785768303559541e-02
  1702  1723   1.8208111401543110e-02
  1703  1723   5.1133010803448495e-04
  1723  1723   2.9205847378144417e-01
  1724  1723  -3.3941239165370458e-02
  1834  1723   1.4220956529469159e-02
  1836  1723   3.5960805374377681e-03
  2137  1723   2.2721982255416901e-02
  2185  1723   2.6742341238158218e-02
  2186  1723   3.8877148777596071e-02
  1307  1724   1.6320136108527600e-03
  1312  1724  -1.1282450286639960e-03
  1313  1724   3.3791612291698164e-02
  1314  1724  -6.0939691661128096e-03
  1723  1724  -3.3941239165370458e-02
  1724  1724   2.2777008930414500e-01
  1779  1724  -1.5252633373011949e-02
  1828  1724   1.7456568171707199e-02
  1829  1724  -5.3527429730222103e-03
  1834  1724   2.7242593396967621e-02
  1836  1724   1.9079640006985541e-03
  2186  1724  -2.8961737345566261e-02
  1273  1779   1.7343954543572921e-02
  1307  1779  -3.1444153318484200e-02
  1312  1779   6.1151498996332196e-02
  1313  1779  -2.9249521428219641e-02
  1705  1779   7.9955386091963218e-02
  1706  1779  -1.3137131473554929e-02
  1724  1779  -1.5252633373011949e-02
  1779  1779   3.7379558889245190e-01
  1828  1779  -8.6675018824947811e-02
  1829  1779   1.2431932677045171e-02
  1836  1779  -2.0431671147133078e-02
  1950  1779   5.8759816149788306e-02
  2186  1779  -5.8436479005853574e-02
  2187  1779  -6.1023637005868710e-03
  1307  1828   1.8960684253921570e-02
  1308  1828  -2.7907372313791291e-02
  1309  1828  -1.0022505697473449e-01
  1310  1828   2.2220252770538920e-02
  1312  1828  -2.7617507817366879e-02
  1313  1828   1.0979668066901431e-01
  1408  1828  -1.3510763306077990e-02
  1709  1828   7.7180684959615151e-02
  1711  1828  -1.0061490430832961e-02
  1724  1828   1.7456568171707199e-02
  1779  1828  -8.6675018824947811e-02
  1828  1828   5.1594327084634317e-01
  1829  1828  -3.2046279400413151e-02
  1830  1828   1.5673777076507051e-02
  1836  1828   4.9187636003750798e-02
  1951  1828  -4.2448140012799694e-02
  2186  1828   1.5078928174110860e-02
  2275  1828  -5.3866583398679193e-03
  1724  1829  -5.3527429730222103e-03
  1779  1829   1.2431932677045171e-02
  1828  1829  -3.2046279400413151e-02
  1829  1829   1.8767346753892120e-01
  1830  1829   6.8276157147014631e-04
  1836  1829  -1.1337623324742412e-02
  1950  1829   2.9376799523892681e-02
  1951  1829   3.7638741749197437e-02
  2186  1829   4.5749832896387040e-03
  2187  1829   3.6515063961903441e-03
  2192  1829   3.6502908862180378e-03
  2275  1829   1.7221425326859229e-02
  1408  1830   3.6138269266157851e-03
  1709  1830   3.5978754831727709e-02
  1710  1830  -7.7227899563248933e-03
  1711  1830   1.6347288555435779e-02
  1828  1830   1.5673777076507051e-02
  1829  1830   6.8276157147014631e-04
  1830  1830   2.3802666063680400e-01
  1835  1830   4.9976330365528454e-03
  1836  1830   2.2497349351495010e-02
  1951  1830   2.0620961246205959e-02
  2190  1830   3.7520581178797689e-02
  2275  1830   3.2929480828652199e-02
  1710  1831   2.8690595953598770e-03
  1711  1831  -6.3709257564239386e-03
  1831  1831   1.6260063367397440e-01
  1832  1831  -1.2270001828278270e-02
  1840  1831  -1.8425067604535742e-04
  1961  1831  -1.9256557452823852e-02
  2190  1831  -1.6958813417886510e-02
  2276  1831  -8.6136869482677236e-03
  2281  1831  -6.7078111894727718e-03
  1710  1832   2.7143837627571651e-02
  1831  1832  -1.2270001828278270e-02
  1832  1832   3.7761281014594650e-01
  1839  1832   6.4003920037382879e-03
  1840  1832   1.2802925608133411e-02
  1841  1832   2.0456182733216140e-02
  2280  1832   4.1268366293265052e-02
  2281  1832   5.1694219937063690e-02
  2283  1832   1.8091015593721779e-03
  1312  1834  -6.3639805813602134e-03
  1313  1834   4.3722095924736130e-02
  1314  1834  -4.8655031479633163e-03
  1315  1834  -7.0652776202507605e-03
  1437  1834   1.3577751380258490e-02
  1442  1834  -1.1958833697188519e-02
  1446  1834   2.1861064064139010e-02
  1723  1834   1.4220956529469159e-02
  1724  1834   2.7242593396967621e-02
  1834  1834   3.6029538831980029e-01
  1835  1834   1.1846159190260711e-01
  1836  1834   2.9281227335626592e-02
  1837  1834   4.6525926183847613e-02
  1838  1834   2.4312543477554103e-02
  1974  1834   1.5082127500240690e-02
  2186  1834  -1.5612893117406830e-03
  1319  1835  -3.5348801365540070e-03
  1709  1835   4.5709280032283202e-02
  1710  1835   1.5477735272503779e-02
  1711  1835  -7.2832607845848066e-03
  1830  1835   4.9976330365528454e-03
  1834  1835   1.1846159190260711e-01
  1835  1835   4.2992372330709905e-01
  1836  1835   5.3586033096923218e-02
  1837  1835   4.7397810605498594e-02
  1838  1835   5.3086888031279311e-02
  1974  1835   2.0177170122156328e-02
  2190  1835  -3.7951100889407195e-02
  2275  1835  -1.0778766887412290e-02
  1723  1836   3.5960805374377681e-03
  1724  1836   1.9079640006985541e-03
  1779  1836  -2.0431671147133078e-02
  1828  1836   4.9187636003750798e-02
  1829  1836  -1.1337623324742412e-02
  1830  1836   2.2497349351495010e-02
  1834  1836   2.9281227335626592e-02
  1835  1836   5.3586033096923218e-02
  1836  1836   2.8096484047753412e-01
  1951  1836  -4.7038967683977724e-03
  2186  1836   4.8083878945446218e-02
  2190  1836  -7.2416563047969472e-03
  2275  1836  -1.0631057644556728e-02
  1316  1837   7.3718446164415752e-02
  1317  1837  -7.2629535397107465e-03
  1318  1837   3.1976638144994890e-03
  1319  1837  -1.1756904626669141e-02
  1437  1837  -2.0367580061382267e-02
  1442  1837  -6.4515506477471743e-02
  1446  1837   1.8870229317003089e-02
  1709  1837   9.5133623206591716e-02
  1710  1837  -6.6602719653490678e-03
  1834  1837   4.6525926183847613e-02
  1835  1837   4.7397810605498594e-02
  1837  1837   3.5780102634759481e-01
  1838  1837   1.3036488072128399e-03
  1974  1837  -2.1464436865946381e-02
  1319  1838  -1.0459698758277521e-02
  1464  1838   6.4469035893151033e-02
  1709  1838  -3.1253918287950599e-03
  1710  1838   5.6867459354220981e-02
  1834  1838   2.4312543477554103e-02
  1835  1838   5.3086888031279311e-02
  1837  1838   1.3036488072128399e-03
  1838  1838   5.4738092891670642e-01
  1974  1838   9.5600034100389558e-02
  1975  1838  -1.4648846291241530e-01
  1977  1838   7.9318013472131382e-02
  1832  1839   6.4003920037382879e-03
  1839  1839   2.7846860676936069e-01
  1840  1839   2.1547254627550740e-03
  1841  1839  -4.2350084458101676e-03
  2279  1839  -5.8291919576246697e-03
  2280  1839  -3.1753300613931681e-02
  2281  1839   5.0894740394958997e-04
  2283  1839  -5.6260339745123941e-02
  2293  1839  -2.6145583956763228e-02
  1831  1840  -1.8425067604535742e-04
  1832  1840   1.2802925608133411e-02
  1839  1840   2.1547254627550740e-03
  1840  1840   1.5917144041684969e-01
  2279  1840  -5.8380746892123061e-04
  2280  1840   2.3180489633217692e-03
  2281  1840  -3.6738950955809758e-03
  2283  1840   1.0399925254860189e-02
  1832  1841   2.0456182733216140e-02
  1839  1841  -4.2350084458101676e-03
  1841  1841   1.9543662028763792e-01
  2280  1841   6.9719894767853258e-02
  2282  1841  -2.7350433534965319e-03
  2293  1841   6.4733205160127996e-03
  2295  1841   3.4543845849065488e-02
  1705  1950   9.7347801503257309e-02
  1706  1950  -1.0815311757318620e-02
  1779  1950   5.8759816149788306e-02
  1829  1950   2.9376799523892681e-02
  1950  1950   4.0727383900454900e-01
  1951  1950   7.7570300503568890e-02
  1953  1950   2.2548560027697982e-02
  1954  1950   2.3854342946405680e-02
  1964  1950   2.2355243469768780e-02
  2186  1950  -1.1328023836666491e-02
  2187  1950   1.4537184258518691e-02
  2192  1950   1.6959612217462922e-02
  2275  1950   1.7868318537140829e-02
  1408  1951   3.1177580458171279e-02
  1412  1951   7.2817616867335427e-02
  1414  1951   1.7207803377188649e-02
  1709  1951  -6.4476635042171725e-03
  1711  1951   5.5640748866516210e-02
  1828  1951  -4.2448140012799694e-02
  1829  1951   3.7638741749197437e-02
  1830  1951   2.0620961246205959e-02
  1836  1951  -4.7038967683977724e-03
  1950  1951   7.7570300503568890e-02
  1951  1951   4.5943912733302189e-01
  1954  1951   4.5446090921575093e-04
  1964  1951   8.2797241703666827e-02
  2192  1951   2.0079069029853291e-02
  2275  1951   5.4457888661137051e-02
  1412  1953   2.2732458420402460e-02
  1705  1953   5.8202483166611335e-02
  1950  1953   2.2548560027697982e-02
  1953  1953   1.9568805460062791e-01
  1954  1953  -2.3509631085288550e-02
  1412  1954   2.0594456117204060e-02
  1414  1954  -6.6879125734763828e-04
  1950  1954   2.3854342946405680e-02
  1951  1954   4.5446090921575093e-04
  1953  1954  -2.3509631085288550e-02
  1954  1954   2.0838186743874001e-01
  1964  1954   1.9842498174759810e-03
  2192  1954  -7.1552102782668171e-04
  1414  1961   3.9275626050738538e-03
  1710  1961  -2.5127762840880991e-02
  1711  1961   2.4247022987959221e-02
  1831  1961  -1.9256557452823852e-02
  1961  1961   2.8216429238089191e-01
  1964  1961   2.8662380199391681e-02
  2190  1961   8.3080992556328628e-02
  2276  1961   2.8840801928306192e-02
  2281  1961  -9.7040765009394903e-03
  1412  1964   2.0101119871992802e-02
  1414  1964   2.5005233489476919e-02
  1950  1964   2.2355243469768780e-02
  1951  1964   8.2797241703666827e-02
  1954  1964   1.9842498174759810e-03
  1961  1964   2.8662380199391681e-02
  1964  1964   4.9399340250610785e-01
  2192  1964   3.6611383945156020e-02
  2276  1964   4.0606897511793777e-02
  2277  1964  -6.2721293404188555e-02
  1437  1974   6.9113956198145711e-03
  1442  1974   5.1916243769664611e-02
  1444  1974  -2.0753087656006110e-02
  1446  1974  -4.1743398557968131e-02
  1459  1974  -1.4108336381708541e-02
  1834  1974   1.5082127500240690e-02
  1835  1974   2.0177170122156328e-02
  1837  1974  -2.1464436865946381e-02
  1838  1974   9.5600034100389558e-02
  1974  1974   4.1045636344721970e-01
  1976  1974   7.4048684742412024e-02
  1977  1974   6.8231996870964234e-02
  1439  1975   6.5098439426799701e-03
  1440  1975   3.3692236873040689e-02
  1455  1975   6.4335150586402240e-02
  1457  1975   2.2363340841752212e-02
  1458  1975   2.2419120397440128e-03
  1464  1975  -7.3233567725607268e-02
  1838  1975  -1.4648846291241530e-01
  1975  1975   5.7387190863954773e-01
  1976  1975  -1.9650770136383989e-02
  1977  1975  -4.6007905250412144e-02
  1448  1976  -2.8762281734055779e-02
  1455  1976  -5.2815388719099736e-02
  1457  1976  -3.7225627779711168e-02
  1458  1976   3.5843948957370261e-03
  1459  1976  -2.5129837461341890e-02
  1974  1976   7.4048684742412024e-02
  1975  1976  -1.9650770136383989e-02
  1976  1976   3.1430676731096396e-01
  1977  1976  -1.2010934532450699e-02
  1838  1977   7.9318013472131382e-02
  1974  1977   6.8231996870964234e-02
  1975  1977  -4.6007905250412144e-02
  1976  1977  -1.2010934532450699e-02
  1977  1977   3.0254544018297880e-01
  1642  2123  -1.0304628998137640e-02
  1700  2123  -4.0473190510883737e-02
  1702  2123   1.4461865389868711e-02
  1703  2123  -4.2742065788837637e-02
  2123  2123   4.2048506273150060e-01
  2126  2123   1.0084063058762830e-02
  2185  2123   2.7096480646255802e-02
  2580  2123  -1.1875717695921090e-01
  1630  2124  -9.5718628012204376e-03
  2124  2124   5.9889324217317597e-01
  2126  2124   2.3867160325063450e-02
  2134  2124   1.1517474241789670e-01
  2135  2124   6.0105219698557193e-02
